Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
5792707	INSDC	BX548175.1	1265393	1265491	-	CAX32155.1	cytochrome b6-F complex subunit VII	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
5792707	RefSeq	NC_005071.1	1265393	1265491	-	WP_011130544.1	cytochrome b6-f complex subunit PetM	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
5792707	RefSeq	NC_008820.1	771112	771210	+	WP_011130544.1	cytochrome b6-f complex subunit PetM	Prochlorococcus marinus str. MIT 9303	MIT 9303	GCF_000015705.1
5792707	RefSeq	NZ_CP006270.1	854053	854151	-	WP_011130544.1	cytochrome b6-f complex subunit PetM	Synechococcus sp. KORDI-49	KORDI 49	GCF_000737575.1
5792707	RefSeq	NZ_CP047948.1	1811628	1811726	-	WP_011130544.1	cytochrome b6-f complex subunit PetM	Synechococcus sp. A15-127	A15-127	GCF_014280215.1
5792707	RefSeq	NZ_CP138924.1	514933	515031	+	WP_011130544.1	cytochrome b6-f complex subunit PetM	Prochlorococcus sp. MIT 0714	MIT 0714	GCF_047302755.1
5792707	RefSeq	NZ_CP138930.1	2168083	2168181	-	WP_011130544.1	cytochrome b6-f complex subunit PetM	Prochlorococcus sp. MIT 0718	MIT 0718	GCF_047302805.1
5792707	RefSeq	NZ_CP138933.1	508247	508345	+	WP_011130544.1	cytochrome b6-f complex subunit PetM	Prochlorococcus sp. MIT 0702	MIT 0702	GCF_047302865.1
5792707	RefSeq	NZ_CP138938.1	570568	570666	+	WP_011130544.1	cytochrome b6-f complex subunit PetM	Prochlorococcus sp. MIT 0707	MIT 0707	GCF_047302985.1
5792707	RefSeq	NZ_CP138943.1	685957	686055	+	WP_011130544.1	cytochrome b6-f complex subunit PetM	Prochlorococcus sp. MIT 1313	MIT 1313	GCF_047303155.1
5792707	RefSeq	NZ_CP138944.1	1551216	1551314	+	WP_011130544.1	cytochrome b6-f complex subunit PetM	Prochlorococcus sp. MIT 1312	MIT 1312	GCF_047303165.1
5792707	RefSeq	NZ_CP138946.1	1542922	1543020	+	WP_011130544.1	cytochrome b6-f complex subunit PetM	Prochlorococcus sp. MIT 1227	MIT 1227	GCF_047303345.1
5792707	RefSeq	NZ_CP138947.1	563217	563315	+	WP_011130544.1	cytochrome b6-f complex subunit PetM	Prochlorococcus sp. MIT 1201	MIT 1201	GCF_047303415.1
5792707	RefSeq	NZ_CP138948.1	240702	240800	+	WP_011130544.1	cytochrome b6-f complex subunit PetM	Prochlorococcus sp. MIT 0703	MIT 0703	GCF_047303465.1
5792707	RefSeq	NZ_CP138949.1	497711	497809	+	WP_011130544.1	cytochrome b6-f complex subunit PetM	Prochlorococcus sp. MIT 0701	MIT 0701	GCF_047303495.1
5792707	RefSeq	NZ_CP138957.1	497233	497331	+	WP_011130544.1	cytochrome b6-f complex subunit PetM	Prochlorococcus sp. MIT 1342	MIT 1342	GCF_047304495.1
