Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1455979	INSDC	BX548174.1	1528860	1530227	-	CAE20059.1	putative Na+/H+ antiporter, CPA2 family	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1455979	RefSeq	NC_005072.1	1528860	1530227	-	WP_011133228.1	cation:proton antiporter	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1455979	RefSeq	NZ_CP138914.1	767826	769193	-	WP_011133228.1	cation:proton antiporter	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1455979	RefSeq	NZ_CP138922.1	1403665	1405032	+	WP_011133228.1	cation:proton antiporter	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1455979	RefSeq	NZ_CP138923.1	1574160	1575527	+	WP_011133228.1	cation:proton antiporter	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1455979	RefSeq	NZ_CP138976.1	758456	759823	+	WP_011133228.1	cation:proton antiporter	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1455979	RefSeq	NZ_JNAG01000005.1	183037	184404	-	WP_011133228.1	cation:proton antiporter	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1455979	PAT	N/A				APN63029.1	Sequence 19394 from patent US 9315822	Unknown		
1455979	PAT	N/A				AZJ86352.1	Sequence 19394 from patent US 10093943	Unknown		
1455979	PAT	N/A				QPU33842.1	Sequence 24174 from patent US 10696975	Unknown		
1455979	PAT	N/A				WFK66732.1	Sequence 24174 from patent US 11274312	Unknown		
