Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1567607	INSDC	BX548174.1	1378360	1378518	-	CAE19900.1	hypothetical	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1567607	RefSeq	NC_005072.1	1378360	1378518	-	WP_011133070.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1567607	RefSeq	NZ_CAJWDD010000017.1	10698	10856	-	WP_011133070.1	hypothetical protein	uncultured Prochlorococcus sp.		GCF_913031015.1
1567607	RefSeq	NZ_CAXEVU010000015.1	16882	17040	+	WP_011133070.1	hypothetical protein	uncultured Prochlorococcus sp.		GCF_963999815.1
1567607	RefSeq	NZ_CBFHHZ010000004.1	11314	11472	+	WP_011133070.1	hypothetical protein	Prochlorococcus sp.		GCF_965655815.1
1567607	RefSeq	NZ_CP138914.1	617327	617485	-	WP_011133070.1	hypothetical protein	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1567607	RefSeq	NZ_CP138922.1	1555376	1555534	+	WP_011133070.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1567607	RefSeq	NZ_CP138923.1	66274	66432	+	WP_011133070.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1567607	RefSeq	NZ_CP138976.1	910170	910328	+	WP_011133070.1	hypothetical protein	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1567607	RefSeq	NZ_JNAG01000005.1	32540	32698	-	WP_011133070.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1567607	INSDC	JNAG01000005.1	32540	32698	-	KGF86692.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1567607	INSDC	JAOONW010000062.1	1497	1655	-	MDC3169397.1	hypothetical protein	Prochlorococcus sp. AH-716-E17		GCA_028410015.1
1567607	INSDC	JAOOPT010000010.1	10324	10482	+	MDC3234157.1	hypothetical protein	Prochlorococcus sp. AH-716-A06		GCA_028411035.1
1567607	INSDC	JBJLEM010000003.1	591043	591201	+	MFL2880320.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris		GCA_045565875.1
