Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
16834895	INSDC	BX548175.1	2190011	2190172	-	CAX32402.1	Rubredoxin	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
16834895	RefSeq	NC_005071.1	2190011	2190172	-	WP_071818094.1	rubredoxin	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
16834895	RefSeq	NZ_CP138944.1	485079	485240	-	WP_071818094.1	rubredoxin	Prochlorococcus sp. MIT 1312	MIT 1312	GCF_047303165.1
16834895	RefSeq	NZ_CP138946.1	485063	485224	-	WP_071818094.1	rubredoxin	Prochlorococcus sp. MIT 1227	MIT 1227	GCF_047303345.1
16834895	RefSeq	NZ_CP138947.1	2124903	2125064	-	WP_071818094.1	rubredoxin	Prochlorococcus sp. MIT 1201	MIT 1201	GCF_047303415.1
16834895	RefSeq	NZ_CP138972.1	473269	473430	+	WP_071818094.1	rubredoxin	Prochlorococcus sp. MIT 1327	MIT 1327	GCF_047304785.1
16834895	RefSeq	NZ_JABBYP010000039.1	96723	96884	-	WP_071818094.1	rubredoxin	Prochlorococcus sp. P1361	150NLHA	GCF_012933585.1
16834895	RefSeq	NZ_JABBYQ010000011.1	5741	5902	-	WP_071818094.1	rubredoxin	Prochlorococcus sp.P1363	150SLHA	GCF_012933595.1
16834895	RefSeq	NZ_JABBYR010000010.1	5726	5887	-	WP_071818094.1	rubredoxin	Prochlorococcus sp. P1344	150SLHB	GCF_012933605.1
16834895	RefSeq	NZ_LVHM01000049.1	62672	62833	+	WP_071818094.1	rubredoxin	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCF_001632005.1
16834895	RefSeq	NZ_LVHP01000026.1	365600	365761	+	WP_071818094.1	rubredoxin	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCF_001632075.1
16834895	RefSeq	NZ_LVHR01000034.1	385060	385221	-	WP_071818094.1	rubredoxin	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCF_001632125.1
16834895	INSDC	JABBYR010000010.1	5726	5887	-	NMO83411.1	rubredoxin	Prochlorococcus sp. P1344	150SLHB	GCA_012933605.1
16834895	INSDC	JABBYP010000039.1	96723	96884	-	NMP06920.1	rubredoxin	Prochlorococcus sp. P1361	150NLHA	GCA_012933585.1
16834895	INSDC	JABBYQ010000011.1	5741	5902	-	NMP12632.1	rubredoxin	Prochlorococcus sp.P1363	150SLHA	GCA_012933595.1
