Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1491553	INSDC	BX548174.1	746750	747649	-	CAE19244.1	phosphoribulokinase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1491553	RefSeq	NC_005072.1	746750	747649	-	WP_011132419.1	phosphoribulokinase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1491553	RefSeq	NZ_CAXEVU010000028.1	3873	4772	-	WP_011132419.1	phosphoribulokinase	uncultured Prochlorococcus sp.		GCF_963999815.1
1491553	RefSeq	NZ_CP138914.1	1643699	1644598	-	WP_011132419.1	phosphoribulokinase	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1491553	RefSeq	NZ_CP138922.1	526440	527339	+	WP_011132419.1	phosphoribulokinase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1491553	RefSeq	NZ_CP138923.1	696935	697834	+	WP_011132419.1	phosphoribulokinase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1491553	RefSeq	NZ_JNAG01000006.1	25031	25930	+	WP_011132419.1	phosphoribulokinase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1491553	INSDC	JNAG01000006.1	25031	25930	+	KGF85823.1	Phosphoribulokinase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1491553	INSDC	JAOOJX010000007.1	26164	27063	+	MDC3093700.1	phosphoribulokinase	Prochlorococcus sp. AH-716-M10		GCA_028407825.1
1491553	PAT	N/A				QPV02172.1	Sequence 92501 from patent US 10696975	Unknown		
1491553	PAT	N/A				WFL35065.1	Sequence 92501 from patent US 11274312	Unknown		
