Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1478804	INSDC	BX548175.1	511320	511952	-	CAE20629.1	conserved hypothetical protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1478804	RefSeq	NC_005071.1	511320	511952	-	WP_011129833.1	zinc metalloprotease	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1478804	RefSeq	NZ_CP138943.1	1476514	1477146	+	WP_011129833.1	zinc metalloprotease	Prochlorococcus sp. MIT 1313	MIT 1313	GCF_047303155.1
1478804	RefSeq	NZ_CP138957.1	1337256	1337888	+	WP_011129833.1	zinc metalloprotease	Prochlorococcus sp. MIT 1342	MIT 1342	GCF_047304495.1
1478804	RefSeq	NZ_CP138958.1	2263919	2264551	+	WP_011129833.1	zinc metalloprotease	Prochlorococcus sp. MIT 1318	MIT 1318	GCF_047304505.1
1478804	RefSeq	NZ_LVHN01000012.1	42170	42802	-	WP_011129833.1	zinc metalloprotease	Prochlorococcus marinus str. MIT 1313	MIT 1313	GCF_001632065.1
1478804	RefSeq	NZ_LVHO01000026.1	405198	405830	+	WP_011129833.1	zinc metalloprotease	Prochlorococcus marinus str. MIT 1318	MIT 1318	GCF_001632045.1
1478804	RefSeq	NZ_LVHP01000020.1	47024	47656	+	WP_011129833.1	zinc metalloprotease	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCF_001632075.1
1478804	RefSeq	NZ_LVHS01000023.1	42173	42805	-	WP_011129833.1	zinc metalloprotease	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCF_001632145.1
1478804	INSDC	LVHN01000012.1	42170	42802	-	KZR68995.1	hypothetical protein	Prochlorococcus marinus str. MIT 1313	MIT 1313	GCA_001632065.1
1478804	INSDC	LVHO01000026.1	405198	405830	+	KZR71987.1	hypothetical protein	Prochlorococcus marinus str. MIT 1318	MIT 1318	GCA_001632045.1
1478804	INSDC	LVHP01000020.1	47024	47656	+	KZR77911.1	hypothetical protein	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCA_001632075.1
1478804	INSDC	LVHS01000023.1	42173	42805	-	KZR82662.1	hypothetical protein	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCA_001632145.1
1478804	INSDC	JAZACB010000037.1	927	1559	-	MEC9027725.1	peptidase	Cyanobacteriota bacterium		GCA_036125235.1
