Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
10891459	INSDC	BX548174.1	346954	347136	-	CAP16332.1	Hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
10891459	RefSeq	NC_005072.1	346954	347136	-	WP_036930926.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
10891459	RefSeq	NZ_CAJWDD010000013.1	5346	5528	+	WP_036930926.1	hypothetical protein	uncultured Prochlorococcus sp.		GCF_913031015.1
10891459	RefSeq	NZ_CBFHHZ010000007.1	18328	18510	+	WP_036930926.1	hypothetical protein	Prochlorococcus sp.		GCF_965655815.1
10891459	RefSeq	NZ_CP138914.1	1243909	1244091	-	WP_036930926.1	hypothetical protein	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
10891459	RefSeq	NZ_CP138922.1	926947	927129	+	WP_036930926.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
10891459	RefSeq	NZ_CP138923.1	1097442	1097624	+	WP_036930926.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
10891459	RefSeq	NZ_CP138976.1	279755	279937	+	WP_036930926.1	hypothetical protein	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
10891459	RefSeq	NZ_JNAG01000006.1	425537	425719	+	WP_036930926.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
10891459	INSDC	EM229017.1	457	639	-	ECO38281.1	hypothetical protein	marine metagenome		
10891459	INSDC	JNAG01000006.1	425537	425719	+	KGF86310.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
10891459	INSDC	NZKA01000064.1	7373	7555	-	MAK08812.1	hypothetical protein	Prochlorococcus sp. MED105		GCA_002692385.1
10891459	INSDC	JBJLEM010000004.1	10362	10544	+	MFL2880357.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris		GCA_045565875.1
10891459	INSDC	QOPO01000014.1	8968	9150	+	RCL48943.1	hypothetical protein	Prochlorococcus sp. MED-G72		GCA_003331725.1
