Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
13926779	INSDC	BX548174.1	965124	965303	+	CAP16444.1	Conserved hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
13926779	RefSeq	NC_005072.1	965124	965303	+	WP_036930287.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
13926779	RefSeq	NZ_CBFHHZ010000003.1	99047	99226	-	WP_036930287.1	hypothetical protein	Prochlorococcus sp.		GCF_965655815.1
13926779	RefSeq	NZ_CP138914.1	204084	204263	+	WP_036930287.1	hypothetical protein	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
13926779	RefSeq	NZ_CP138922.1	308937	309116	-	WP_036930287.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
13926779	RefSeq	NZ_CP138923.1	479432	479611	-	WP_036930287.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
13926779	RefSeq	NZ_CP138976.1	1323392	1323571	-	WP_036930287.1	hypothetical protein	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
13926779	RefSeq	NZ_JNAG01000001.1	99752	99931	-	WP_036930287.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
13926779	INSDC	JNAG01000001.1	99752	99931	-	KGF88833.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
13926779	INSDC	NZKA01000007.1	15154	15333	+	MAK07899.1	hypothetical protein	Prochlorococcus sp. MED105		GCA_002692385.1
13926779	INSDC	JBJLEM010000009.1	303444	303623	+	MFL2881284.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris		GCA_045565875.1
