Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1594270	INSDC	BX548174.1	219760	221616	-	CAE18685.1	cell division protein FtsH2	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1594270	RefSeq	NC_005072.1	219760	221616	-	WP_011131865.1	ATP-dependent zinc metalloprotease FtsH	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1594270	RefSeq	NZ_CP138914.1	1116715	1118571	-	WP_011131865.1	ATP-dependent zinc metalloprotease FtsH	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1594270	RefSeq	NZ_CP138922.1	1052466	1054322	+	WP_011131865.1	ATP-dependent zinc metalloprotease FtsH	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1594270	RefSeq	NZ_CP138923.1	1222961	1224817	+	WP_011131865.1	ATP-dependent zinc metalloprotease FtsH	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1594270	RefSeq	NZ_CP138976.1	405274	407130	+	WP_011131865.1	ATP-dependent zinc metalloprotease FtsH	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1594270	RefSeq	NZ_JNAG01000006.1	551058	552914	+	WP_011131865.1	ATP-dependent zinc metalloprotease FtsH	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1594270	INSDC	JNAG01000006.1	551058	552914	+	KGF86466.1	Cell division protein FtsH	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1594270	PAT	N/A				AGX51647.1	Sequence 3699 from patent US 8541208	Unknown		
1594270	PAT	N/A				AGX58940.1	Sequence 18217 from patent US 8541208	Unknown		
1594270	PAT	HB871023.1	1	1857	+	CBF59627.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris		
1594270	PAT	HB885541.1	1	1857	+	CBF66973.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris		
1594270	PAT	HC928432.1	1	1857	+	CBU84871.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris		
1594270	PAT	HC942950.1	1	1857	+	CBU91846.1	unnamed protein product	Prochlorococcus marinus		
