Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
13926685	INSDC	BX548174.1	327340	327543	-	CAP16318.1	Conserved hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
13926685	RefSeq	NC_005072.1	327340	327543	-	WP_036930938.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
13926685	RefSeq	NZ_CAXEVU010000018.1	11936	12139	+	WP_036930938.1	hypothetical protein	uncultured Prochlorococcus sp.		GCF_963999815.1
13926685	RefSeq	NZ_CBFHHZ010000007.1	36169	36372	+	WP_036930938.1	hypothetical protein	Prochlorococcus sp.		GCF_965655815.1
13926685	RefSeq	NZ_CP138914.1	1224295	1224498	-	WP_036930938.1	hypothetical protein	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
13926685	RefSeq	NZ_CP138922.1	946539	946742	+	WP_036930938.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
13926685	RefSeq	NZ_CP138923.1	1117034	1117237	+	WP_036930938.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
13926685	RefSeq	NZ_CP138976.1	299348	299551	+	WP_036930938.1	hypothetical protein	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
13926685	RefSeq	NZ_JNAG01000006.1	445130	445333	+	WP_036930938.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
13926685	INSDC	KX158532.1	2831	3034	+	AOE09028.1	hypothetical protein	uncultured bacterium		
13926685	INSDC	JNAG01000006.1	445130	445333	+	KGF86346.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
13926685	INSDC	NZKA01000058.1	2286	2489	-	MAK08737.1	hypothetical protein	Prochlorococcus sp. MED105		GCA_002692385.1
13926685	INSDC	JAOONE010000064.1	297	500	-	MDC3160712.1	hypothetical protein	Prochlorococcus sp. AH-716-G04		GCA_028409635.1
13926685	INSDC	JBJLEM010000004.1	28204	28407	+	MFL2880387.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris		GCA_045565875.1
13926685	INSDC	QOPO01000021.1	10688	10891	-	RCL48664.1	hypothetical protein	Prochlorococcus sp. MED-G72		GCA_003331725.1
