Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
13926787	INSDC	BX548174.1	973248	973394	+	CAP16455.1	Conserved hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
13926787	RefSeq	NC_005072.1	973248	973394	+	WP_173028020.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
13926787	RefSeq	NZ_CAJWDD010000015.1	1912	2058	+	WP_173028020.1	hypothetical protein	uncultured Prochlorococcus sp.		GCF_913031015.1
13926787	RefSeq	NZ_CP138914.1	212208	212354	+	WP_173028020.1	hypothetical protein	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
13926787	RefSeq	NZ_CP138922.1	300846	300992	-	WP_173028020.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
13926787	RefSeq	NZ_CP138923.1	471341	471487	-	WP_173028020.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
13926787	RefSeq	NZ_CP138976.1	1315301	1315447	-	WP_173028020.1	hypothetical protein	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
13926787	RefSeq	NZ_JNAG01000001.1	91661	91807	-	WP_173028020.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
13926787	INSDC	JNAG01000001.1	91661	91807	-	KGF88811.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
13926787	INSDC	JAOOMD010000002.1	57808	57954	-	MDC3137594.1	hypothetical protein	Prochlorococcus sp. AH-716-I19		GCA_028409135.1
