Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1593090	INSDC	BX548175.1	443464	444285	-	CAE20570.1	Possible nitrilase	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1593090	RefSeq	NC_005071.1	443464	444285	-	WP_011129774.1	carbon-nitrogen hydrolase family protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1593090	RefSeq	NZ_CP138947.1	1420129	1420950	+	WP_011129774.1	carbon-nitrogen hydrolase family protein	Prochlorococcus sp. MIT 1201	MIT 1201	GCF_047303415.1
1593090	RefSeq	NZ_CP138957.1	1406162	1406983	+	WP_011129774.1	carbon-nitrogen hydrolase family protein	Prochlorococcus sp. MIT 1342	MIT 1342	GCF_047304495.1
1593090	RefSeq	NZ_LVHS01000024.1	25205	26026	+	WP_011129774.1	carbon-nitrogen hydrolase family protein	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCF_001632145.1
1593090	INSDC	LVHS01000024.1	25205	26026	+	KZR82279.1	2-oxoglutaramate amidase	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCA_001632145.1
1593090	INSDC	JAKUPE010000033.1	451	1272	-	MCH2565921.1	carbon-nitrogen hydrolase family protein	Prochlorococcus sp. ALOHA_A2.0_51		GCA_022450905.1
1593090	PAT	N/A				AKW87670.1	Sequence 72646 from patent US 8952217	Unknown		
1593090	PAT	N/A				QKP29369.1	Sequence 5038 from patent US 10570408	Unknown		
1593090	PAT	N/A				WLK38580.1	Sequence 5038 from patent US 11479783	Unknown		
