Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1594927	INSDC	BX548174.1	326727	326924	+	CAP16317.1	Conserved hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1594927	RefSeq	NC_005072.1	326727	326924	+	WP_036930939.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1594927	RefSeq	NZ_CAJWDD010000013.1	23807	24004	-	WP_036930939.1	hypothetical protein	uncultured Prochlorococcus sp.		GCF_913031015.1
1594927	RefSeq	NZ_CAXEVU010000018.1	12556	12753	-	WP_036930939.1	hypothetical protein	uncultured Prochlorococcus sp.		GCF_963999815.1
1594927	RefSeq	NZ_CBFHHZ010000007.1	36789	36986	-	WP_036930939.1	hypothetical protein	Prochlorococcus sp.		GCF_965655815.1
1594927	RefSeq	NZ_CP138914.1	1223682	1223879	+	WP_036930939.1	hypothetical protein	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1594927	RefSeq	NZ_CP138922.1	947158	947355	-	WP_036930939.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1594927	RefSeq	NZ_CP138923.1	1117653	1117850	-	WP_036930939.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1594927	RefSeq	NZ_CP138976.1	299967	300164	-	WP_036930939.1	hypothetical protein	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1594927	RefSeq	NZ_JNAG01000006.1	445749	445946	-	WP_036930939.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1594927	INSDC	JNAG01000006.1	445749	445946	-	KGF86348.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1594927	INSDC	NZKA01000058.1	1672	1869	+	MAK08735.1	hypothetical protein	Prochlorococcus sp. MED105		GCA_002692385.1
1594927	INSDC	JAOOMD010000010.1	16906	17103	+	MDC3137852.1	hypothetical protein	Prochlorococcus sp. AH-716-I19		GCA_028409135.1
1594927	INSDC	JBJLEM010000004.1	28824	29021	-	MFL2880389.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris		GCA_045565875.1
1594927	INSDC	QOPO01000021.1	10074	10271	+	RCL48661.1	hypothetical protein	Prochlorococcus sp. MED-G72		GCA_003331725.1
