Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1493879	INSDC	BX548174.1	1127292	1128233	-	CAE19638.1	putative SMR family transporter, possible pecM homologue	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1493879	RefSeq	NC_005072.1	1127292	1128233	-	WP_011132813.1	DMT family transporter	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1493879	RefSeq	NZ_CP138914.1	366254	367195	-	WP_011132813.1	DMT family transporter	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1493879	RefSeq	NZ_CP138922.1	146005	146946	+	WP_011132813.1	DMT family transporter	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1493879	RefSeq	NZ_CP138923.1	316500	317441	+	WP_011132813.1	DMT family transporter	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1493879	RefSeq	NZ_CP138976.1	1160459	1161400	+	WP_011132813.1	DMT family transporter	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1493879	RefSeq	NZ_JNAG01000004.1	216340	217281	+	WP_011132813.1	DMT family transporter	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1493879	PAT	N/A				AOB66999.1	Sequence 2696 from patent US 9115368	Unknown		
1493879	PAT	N/A				APN13024.1	Sequence 17433 from patent US 9290773	Unknown		
1493879	PAT	N/A				QDB42251.1	Sequence 2696 from patent US 10301643	Unknown		
