Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1747999	INSDC	BX548175.1	1559509	1560756	+	CAE21650.1	Cell division protein FtsW	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1747999	RefSeq	NC_005071.1	1559509	1560756	+	WP_011130843.1	FtsW/RodA/SpoVE family cell cycle protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1747999	RefSeq	NZ_CP138943.1	358344	359591	-	WP_011130843.1	FtsW/RodA/SpoVE family cell cycle protein	Prochlorococcus sp. MIT 1313	MIT 1313	GCF_047303155.1
1747999	RefSeq	NZ_CP138958.1	1160361	1161608	-	WP_011130843.1	FtsW/RodA/SpoVE family cell cycle protein	Prochlorococcus sp. MIT 1318	MIT 1318	GCF_047304505.1
1747999	RefSeq	NZ_LVHN01000010.1	139689	140936	+	WP_011130843.1	FtsW/RodA/SpoVE family cell cycle protein	Prochlorococcus marinus str. MIT 1313	MIT 1313	GCF_001632065.1
1747999	RefSeq	NZ_LVHO01000025.1	139711	140958	+	WP_011130843.1	FtsW/RodA/SpoVE family cell cycle protein	Prochlorococcus marinus str. MIT 1318	MIT 1318	GCF_001632045.1
1747999	INSDC	LVHN01000010.1	139689	140936	+	KZR69912.1	Lipid II flippase FtsW	Prochlorococcus marinus str. MIT 1313	MIT 1313	GCA_001632065.1
1747999	INSDC	LVHO01000025.1	139711	140958	+	KZR72260.1	Lipid II flippase FtsW	Prochlorococcus marinus str. MIT 1318	MIT 1318	GCA_001632045.1
1747999	INSDC	JAZAOD010000216.1	776	2023	+	MED5264476.1	FtsW/RodA/SpoVE family cell cycle protein	Cyanobacteriota bacterium		GCA_036228585.1
1747999	INSDC	JAZAII010000101.1	6156	7403	+	MED5562022.1	FtsW/RodA/SpoVE family cell cycle protein	Cyanobacteriota bacterium		GCA_036230865.1
