Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1749235	INSDC	BX548175.1	1049865	1050086	+	CAE21147.1	possible DNA polymerase (viral) N-terminal dom	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1749235	RefSeq	NC_005071.1	1049865	1050086	+	WP_011130345.1	hypothetical protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1749235	RefSeq	NC_008820.1	1024068	1024289	+	WP_011130345.1	hypothetical protein	Prochlorococcus marinus str. MIT 9303	MIT 9303	GCF_000015705.1
1749235	RefSeq	NZ_CP138943.1	899961	900182	+	WP_011130345.1	hypothetical protein	Prochlorococcus sp. MIT 1313	MIT 1313	GCF_047303155.1
1749235	RefSeq	NZ_CP138944.1	1763396	1763617	+	WP_011130345.1	hypothetical protein	Prochlorococcus sp. MIT 1312	MIT 1312	GCF_047303165.1
1749235	RefSeq	NZ_CP138946.1	1755140	1755361	+	WP_011130345.1	hypothetical protein	Prochlorococcus sp. MIT 1227	MIT 1227	GCF_047303345.1
1749235	RefSeq	NZ_CP138947.1	772795	773016	+	WP_011130345.1	hypothetical protein	Prochlorococcus sp. MIT 1201	MIT 1201	GCF_047303415.1
1749235	RefSeq	NZ_CP138957.1	722334	722555	+	WP_011130345.1	hypothetical protein	Prochlorococcus sp. MIT 1342	MIT 1342	GCF_047304495.1
1749235	RefSeq	NZ_CP138958.1	1702552	1702773	+	WP_011130345.1	hypothetical protein	Prochlorococcus sp. MIT 1318	MIT 1318	GCF_047304505.1
1749235	RefSeq	NZ_CP138959.1	721824	722045	+	WP_011130345.1	hypothetical protein	Prochlorococcus sp. MIT 1306	MIT 1306	GCF_047304515.1
1749235	RefSeq	NZ_CP138972.1	1791983	1792204	-	WP_011130345.1	hypothetical protein	Prochlorococcus sp. MIT 1327	MIT 1327	GCF_047304785.1
1749235	RefSeq	NZ_CP138973.1	849273	849494	-	WP_011130345.1	hypothetical protein	Prochlorococcus sp. MIT 1323	MIT 1323	GCF_047304905.1
1749235	RefSeq	NZ_JABBYP010000026.1	46945	47166	-	WP_011130345.1	hypothetical protein	Prochlorococcus sp. P1361	150NLHA	GCF_012933585.1
1749235	RefSeq	NZ_JABBYQ010000026.1	5397	5618	+	WP_011130345.1	hypothetical protein	Prochlorococcus sp.P1363	150SLHA	GCF_012933595.1
1749235	RefSeq	NZ_JABBYQ010000063.1	528	749	-	WP_011130345.1	hypothetical protein	Prochlorococcus sp.P1363	150SLHA	GCF_012933595.1
1749235	RefSeq	NZ_JABBYR010000039.1	5397	5618	+	WP_011130345.1	hypothetical protein	Prochlorococcus sp. P1344	150SLHB	GCF_012933605.1
1749235	RefSeq	NZ_JABBYR010000094.1	231	452	+	WP_011130345.1	hypothetical protein	Prochlorococcus sp. P1344	150SLHB	GCF_012933605.1
1749235	RefSeq	NZ_LVHL01000008.1	54608	54829	-	WP_011130345.1	hypothetical protein	Prochlorococcus sp. MIT 1306	MIT 1306	GCF_001631985.1
1749235	RefSeq	NZ_LVHM01000001.1	13253	13474	-	WP_011130345.1	hypothetical protein	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCF_001632005.1
1749235	RefSeq	NZ_LVHN01000027.1	7585	7806	+	WP_011130345.1	hypothetical protein	Prochlorococcus marinus str. MIT 1313	MIT 1313	GCF_001632065.1
1749235	RefSeq	NZ_LVHO01000012.1	7585	7806	+	WP_011130345.1	hypothetical protein	Prochlorococcus marinus str. MIT 1318	MIT 1318	GCF_001632045.1
1749235	RefSeq	NZ_LVHP01000016.1	14586	14807	-	WP_011130345.1	hypothetical protein	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCF_001632075.1
1749235	RefSeq	NZ_LVHQ01000014.1	16440	16661	-	WP_011130345.1	hypothetical protein	Prochlorococcus marinus str. MIT 1323	MIT 1323	GCF_001632025.1
1749235	RefSeq	NZ_LVHR01000018.1	13253	13474	-	WP_011130345.1	hypothetical protein	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCF_001632125.1
1749235	RefSeq	NZ_LVHS01000015.1	12845	13066	+	WP_011130345.1	hypothetical protein	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCF_001632145.1
1749235	INSDC	CP000554.1	1024068	1024289	+	ABM77905.1	possible DNA polymerase N-terminal domain-containing protein	Prochlorococcus marinus str. MIT 9303	MIT 9303	GCA_000015705.1
1749235	INSDC	LVHL01000008.1	54608	54829	-	KZR65545.1	hypothetical protein	Prochlorococcus sp. MIT 1306	MIT 1306	GCA_001631985.1
1749235	INSDC	LVHN01000027.1	7585	7806	+	KZR67606.1	hypothetical protein	Prochlorococcus marinus str. MIT 1313	MIT 1313	GCA_001632065.1
1749235	INSDC	LVHM01000001.1	13253	13474	-	KZR72955.1	hypothetical protein	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCA_001632005.1
1749235	INSDC	LVHO01000012.1	7585	7806	+	KZR77958.1	hypothetical protein	Prochlorococcus marinus str. MIT 1318	MIT 1318	GCA_001632045.1
1749235	INSDC	LVHP01000016.1	14586	14807	-	KZR78483.1	hypothetical protein	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCA_001632075.1
1749235	INSDC	LVHQ01000014.1	16440	16661	-	KZR78646.1	hypothetical protein	Prochlorococcus marinus str. MIT 1323	MIT 1323	GCA_001632025.1
1749235	INSDC	LVHS01000015.1	12845	13066	+	KZR84177.1	hypothetical protein	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCA_001632145.1
1749235	INSDC	LVHR01000018.1	13253	13474	-	KZR84497.1	hypothetical protein	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCA_001632125.1
1749235	INSDC	JABBYR010000039.1	5397	5618	+	NMO84220.1	hypothetical protein	Prochlorococcus sp. P1344	150SLHB	GCA_012933605.1
1749235	INSDC	JABBYR010000094.1	231	452	+	NMO84992.1	hypothetical protein	Prochlorococcus sp. P1344	150SLHB	GCA_012933605.1
1749235	INSDC	JABBYP010000026.1	46945	47166	-	NMP06092.1	hypothetical protein	Prochlorococcus sp. P1361	150NLHA	GCA_012933585.1
1749235	INSDC	JABBYQ010000026.1	5397	5618	+	NMP13014.1	hypothetical protein	Prochlorococcus sp.P1363	150SLHA	GCA_012933595.1
1749235	INSDC	JABBYQ010000063.1	528	749	-	NMP14514.1	hypothetical protein	Prochlorococcus sp.P1363	150SLHA	GCA_012933595.1
