Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1512867	INSDC	BX548175.1	466257	467054	-	CAE20592.1	ABC transporter, ATP binding domain, possibly Mn transporter	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1512867	RefSeq	NC_005071.1	466257	467054	-	WP_011129796.1	metal ABC transporter ATP-binding protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1512867	RefSeq	NC_008820.1	1631831	1632628	+	WP_011129796.1	metal ABC transporter ATP-binding protein	Prochlorococcus marinus str. MIT 9303	MIT 9303	GCF_000015705.1
1512867	RefSeq	NZ_CP138947.1	1397374	1398171	+	WP_011129796.1	metal ABC transporter ATP-binding protein	Prochlorococcus sp. MIT 1201	MIT 1201	GCF_047303415.1
1512867	RefSeq	NZ_CP138957.1	1382162	1382959	+	WP_011129796.1	metal ABC transporter ATP-binding protein	Prochlorococcus sp. MIT 1342	MIT 1342	GCF_047304495.1
1512867	RefSeq	NZ_CP138959.1	1329403	1330200	+	WP_011129796.1	metal ABC transporter ATP-binding protein	Prochlorococcus sp. MIT 1306	MIT 1306	GCF_047304515.1
1512867	RefSeq	NZ_CP138973.1	265709	266506	-	WP_011129796.1	metal ABC transporter ATP-binding protein	Prochlorococcus sp. MIT 1323	MIT 1323	GCF_047304905.1
1512867	RefSeq	NZ_LVHL01000009.1	1221	2018	+	WP_011129796.1	metal ABC transporter ATP-binding protein	Prochlorococcus sp. MIT 1306	MIT 1306	GCF_001631985.1
1512867	RefSeq	NZ_LVHP01000023.1	176653	177450	-	WP_011129796.1	metal ABC transporter ATP-binding protein	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCF_001632075.1
1512867	RefSeq	NZ_LVHQ01000022.1	1205	2002	+	WP_011129796.1	metal ABC transporter ATP-binding protein	Prochlorococcus marinus str. MIT 1323	MIT 1323	GCF_001632025.1
1512867	RefSeq	NZ_LVHS01000024.1	1205	2002	+	WP_011129796.1	metal ABC transporter ATP-binding protein	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCF_001632145.1
1512867	INSDC	CP000554.1	1631831	1632628	+	ABM78612.1	ABC transporter, ATP binding domain, possibly Mn transporter	Prochlorococcus marinus str. MIT 9303	MIT 9303	GCA_000015705.1
1512867	INSDC	CATFFZ010000169.1	2229	3026	+	CAI8231903.1	High-affinity zinc uptake system ATP-binding protein ZnuC	Prochlorococcus marinus str. MIT 9313	MIT 9313	GCA_949511955.1
1512867	INSDC	LVHL01000009.1	1221	2018	+	KZR64899.1	High-affinity zinc uptake system ATP-binding protein ZnuC	Prochlorococcus sp. MIT 1306	MIT 1306	GCA_001631985.1
1512867	INSDC	LVHP01000023.1	176653	177450	-	KZR76872.1	High-affinity zinc uptake system ATP-binding protein ZnuC	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCA_001632075.1
1512867	INSDC	LVHQ01000022.1	1205	2002	+	KZR77321.1	High-affinity zinc uptake system ATP-binding protein ZnuC	Prochlorococcus marinus str. MIT 1323	MIT 1323	GCA_001632025.1
1512867	INSDC	LVHS01000024.1	1205	2002	+	KZR82256.1	High-affinity zinc uptake system ATP-binding protein ZnuC	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCA_001632145.1
1512867	INSDC	JAYZTP010000516.1	1232	2029	+	MEC7382756.1	metal ABC transporter ATP-binding protein	Cyanobacteriota bacterium		GCA_036133295.1
1512867	INSDC	JAYZLF010000028.1	8690	9487	-	MEC7737514.1	metal ABC transporter ATP-binding protein	Cyanobacteriota bacterium		GCA_036154475.1
1512867	INSDC	JAYZUM010000027.1	672	1469	+	MEC9451879.1	metal ABC transporter ATP-binding protein	Cyanobacteriota bacterium		GCA_036156835.1
1512867	INSDC	JAZAOU010000483.1	1154	1951	-	MED5165388.1	metal ABC transporter ATP-binding protein	Cyanobacteriota bacterium		GCA_036227985.1
1512867	INSDC	JAZAOD010000121.1	1249	2046	-	MED5264006.1	metal ABC transporter ATP-binding protein	Cyanobacteriota bacterium		GCA_036228585.1
1512867	INSDC	NHJU02000081.1	7055	7852	+	RPF98303.1	metal ABC transporter ATP-binding protein	Prochlorococcus sp. TMED223		GCA_002169575.2
