Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1748986	INSDC	BX548175.1	227307	227576	+	CAE20369.1	conserved hypothetical protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1748986	RefSeq	NC_005071.1	227307	227576	+	WP_011129573.1	DUF1651 domain-containing protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1748986	RefSeq	NZ_CP138944.1	2606284	2606553	-	WP_011129573.1	DUF1651 domain-containing protein	Prochlorococcus sp. MIT 1312	MIT 1312	GCF_047303165.1
1748986	RefSeq	NZ_CP138946.1	2602614	2602883	-	WP_011129573.1	DUF1651 domain-containing protein	Prochlorococcus sp. MIT 1227	MIT 1227	GCF_047303345.1
1748986	RefSeq	NZ_CP138947.1	1647159	1647428	-	WP_011129573.1	DUF1651 domain-containing protein	Prochlorococcus sp. MIT 1201	MIT 1201	GCF_047303415.1
1748986	RefSeq	NZ_CP138957.1	1621988	1622257	-	WP_011129573.1	DUF1651 domain-containing protein	Prochlorococcus sp. MIT 1342	MIT 1342	GCF_047304495.1
1748986	RefSeq	NZ_CP138959.1	1581141	1581410	-	WP_011129573.1	DUF1651 domain-containing protein	Prochlorococcus sp. MIT 1306	MIT 1306	GCF_047304515.1
1748986	RefSeq	NZ_CP138972.1	971379	971648	+	WP_011129573.1	DUF1651 domain-containing protein	Prochlorococcus sp. MIT 1327	MIT 1327	GCF_047304785.1
1748986	RefSeq	NZ_JABBYP010000008.1	37807	38076	-	WP_011129573.1	DUF1651 domain-containing protein	Prochlorococcus sp. P1361	150NLHA	GCF_012933585.1
1748986	RefSeq	NZ_JABBYQ010000046.1	13008	13277	+	WP_011129573.1	DUF1651 domain-containing protein	Prochlorococcus sp.P1363	150SLHA	GCF_012933595.1
1748986	RefSeq	NZ_JABBYR010000013.1	13008	13277	+	WP_011129573.1	DUF1651 domain-containing protein	Prochlorococcus sp. P1344	150SLHB	GCF_012933605.1
1748986	RefSeq	NZ_LVHL01000009.1	252959	253228	-	WP_011129573.1	DUF1651 domain-containing protein	Prochlorococcus sp. MIT 1306	MIT 1306	GCF_001631985.1
1748986	RefSeq	NZ_LVHM01000038.1	13008	13277	+	WP_011129573.1	DUF1651 domain-containing protein	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCF_001632005.1
1748986	RefSeq	NZ_LVHP01000011.1	478	747	+	WP_011129573.1	DUF1651 domain-containing protein	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCF_001632075.1
1748986	RefSeq	NZ_LVHR01000031.1	123959	124228	-	WP_011129573.1	DUF1651 domain-containing protein	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCF_001632125.1
1748986	RefSeq	NZ_LVHS01000024.1	241031	241300	-	WP_011129573.1	DUF1651 domain-containing protein	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCF_001632145.1
1748986	INSDC	LVHL01000009.1	252959	253228	-	KZR65146.1	hypothetical protein	Prochlorococcus sp. MIT 1306	MIT 1306	GCA_001631985.1
1748986	INSDC	LVHM01000038.1	13008	13277	+	KZR67777.1	hypothetical protein	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCA_001632005.1
1748986	INSDC	LVHP01000011.1	478	747	+	KZR78688.1	hypothetical protein	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCA_001632075.1
1748986	INSDC	LVHR01000031.1	123959	124228	-	KZR81626.1	hypothetical protein	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCA_001632125.1
1748986	INSDC	LVHS01000024.1	241031	241300	-	KZR82503.1	hypothetical protein	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCA_001632145.1
1748986	INSDC	JAZAJA010000066.1	740	1009	+	MED5468791.1	DUF1651 domain-containing protein	Cyanobacteriota bacterium		GCA_036230525.1
1748986	INSDC	JABBYR010000013.1	13008	13277	+	NMO83571.1	DUF1651 domain-containing protein	Prochlorococcus sp. P1344	150SLHB	GCA_012933605.1
1748986	INSDC	JABBYP010000008.1	37807	38076	-	NMP05351.1	DUF1651 domain-containing protein	Prochlorococcus sp. P1361	150NLHA	GCA_012933585.1
1748986	INSDC	JABBYQ010000046.1	13008	13277	+	NMP13358.1	DUF1651 domain-containing protein	Prochlorococcus sp.P1363	150SLHA	GCA_012933595.1
