Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1747269	INSDC	BX548174.1	1410596	1410961	-	CAE19936.1	conserved hypothetical	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1747269	RefSeq	NC_005072.1	1410596	1410961	-	WP_011133105.1	ferredoxin	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1747269	RefSeq	NZ_CP138914.1	649563	649928	-	WP_011133105.1	ferredoxin	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1747269	RefSeq	NZ_CP138922.1	1522933	1523298	+	WP_011133105.1	ferredoxin	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1747269	RefSeq	NZ_CP138923.1	33831	34196	+	WP_011133105.1	ferredoxin	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1747269	RefSeq	NZ_CP138976.1	877727	878092	+	WP_011133105.1	ferredoxin	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1747269	RefSeq	NZ_JNAG01000005.1	64776	65141	-	WP_011133105.1	ferredoxin	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1747269	INSDC	JNAG01000005.1	64776	65141	-	KGF86728.1	Ferredoxin	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1747269	PAT	N/A				AGD24099.1	Sequence 21555 from patent US 8343764	Unknown		
1747269	PAT	N/A				QKO66271.1	Sequence 21555 from patent US 10538781	Unknown		
