Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1493568	INSDC	BX548174.1	794780	794941	-	CAP16403.1	Conserved hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1493568	RefSeq	NC_005072.1	794780	794941	-	WP_173027988.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1493568	RefSeq	NZ_CAJWDD010000025.1	9811	9972	+	WP_173027988.1	hypothetical protein	uncultured Prochlorococcus sp.		GCF_913031015.1
1493568	RefSeq	NZ_CAXEVU010000023.1	7996	8157	-	WP_173027988.1	hypothetical protein	uncultured Prochlorococcus sp.		GCF_963999815.1
1493568	RefSeq	NZ_CBFHHZ010000006.1	21958	22119	-	WP_173027988.1	hypothetical protein	Prochlorococcus sp.		GCF_965655815.1
1493568	RefSeq	NZ_CP138914.1	33740	33901	-	WP_173027988.1	hypothetical protein	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1493568	RefSeq	NZ_CP138922.1	479148	479309	+	WP_173027988.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1493568	RefSeq	NZ_CP138923.1	649643	649804	+	WP_173027988.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1493568	RefSeq	NZ_CP138976.1	1493755	1493916	+	WP_173027988.1	hypothetical protein	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1493568	RefSeq	NZ_JNAG01000003.1	125264	125425	+	WP_173027988.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1493568	INSDC	JNAG01000003.1	125264	125425	+	KGF87612.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1493568	INSDC	JAOONY010000043.1	1797	1958	-	MDC3171310.1	hypothetical protein	Prochlorococcus sp. AH-716-E13		GCA_028410035.1
1493568	INSDC	JAOOPB010000008.1	9879	10040	+	MDC3182913.1	hypothetical protein	Prochlorococcus sp. AH-716-B23		GCA_028410635.1
1493568	INSDC	JBJLEM010000009.1	133087	133248	-	MFL2881083.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris		GCA_045565875.1
