Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1469112	INSDC	BX548175.1	1553023	1554540	-	CAE21642.1	ATP synthase alpha subunit, central region	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1469112	RefSeq	NC_005071.1	1553023	1554540	-	WP_011130835.1	F0F1 ATP synthase subunit alpha	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1469112	RefSeq	NZ_CP138943.1	364561	366078	+	WP_011130835.1	F0F1 ATP synthase subunit alpha	Prochlorococcus sp. MIT 1313	MIT 1313	GCF_047303155.1
1469112	RefSeq	NZ_CP138944.1	1253975	1255492	+	WP_011130835.1	F0F1 ATP synthase subunit alpha	Prochlorococcus sp. MIT 1312	MIT 1312	GCF_047303165.1
1469112	RefSeq	NZ_CP138946.1	1245644	1247161	+	WP_011130835.1	F0F1 ATP synthase subunit alpha	Prochlorococcus sp. MIT 1227	MIT 1227	GCF_047303345.1
1469112	RefSeq	NZ_CP138947.1	251038	252555	+	WP_011130835.1	F0F1 ATP synthase subunit alpha	Prochlorococcus sp. MIT 1201	MIT 1201	GCF_047303415.1
1469112	RefSeq	NZ_CP138957.1	206267	207784	+	WP_011130835.1	F0F1 ATP synthase subunit alpha	Prochlorococcus sp. MIT 1342	MIT 1342	GCF_047304495.1
1469112	RefSeq	NZ_CP138958.1	1166578	1168095	+	WP_011130835.1	F0F1 ATP synthase subunit alpha	Prochlorococcus sp. MIT 1318	MIT 1318	GCF_047304505.1
1469112	RefSeq	NZ_CP138959.1	211622	213139	+	WP_011130835.1	F0F1 ATP synthase subunit alpha	Prochlorococcus sp. MIT 1306	MIT 1306	GCF_047304515.1
1469112	RefSeq	NZ_CP138972.1	2300187	2301704	-	WP_011130835.1	F0F1 ATP synthase subunit alpha	Prochlorococcus sp. MIT 1327	MIT 1327	GCF_047304785.1
1469112	RefSeq	NZ_CP138973.1	1363058	1364575	-	WP_011130835.1	F0F1 ATP synthase subunit alpha	Prochlorococcus sp. MIT 1323	MIT 1323	GCF_047304905.1
1469112	RefSeq	NZ_JABBYP010000037.1	64535	66052	+	WP_011130835.1	F0F1 ATP synthase subunit alpha	Prochlorococcus sp. P1361	150NLHA	GCF_012933585.1
1469112	RefSeq	NZ_JABBYQ010000050.1	77504	79021	-	WP_011130835.1	F0F1 ATP synthase subunit alpha	Prochlorococcus sp.P1363	150SLHA	GCF_012933595.1
1469112	RefSeq	NZ_JABBYR010000096.1	64535	66052	+	WP_011130835.1	F0F1 ATP synthase subunit alpha	Prochlorococcus sp. P1344	150SLHB	GCF_012933605.1
1469112	RefSeq	NZ_LVHK01000043.1	230058	231575	-	WP_011130835.1	F0F1 ATP synthase subunit alpha	Prochlorococcus sp. MIT 1303	MIT 1303	GCF_001631965.1
1469112	RefSeq	NZ_LVHL01000011.1	413625	415142	-	WP_011130835.1	F0F1 ATP synthase subunit alpha	Prochlorococcus sp. MIT 1306	MIT 1306	GCF_001631985.1
1469112	RefSeq	NZ_LVHM01000048.1	64535	66052	+	WP_011130835.1	F0F1 ATP synthase subunit alpha	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCF_001632005.1
1469112	RefSeq	NZ_LVHN01000010.1	133202	134719	-	WP_011130835.1	F0F1 ATP synthase subunit alpha	Prochlorococcus marinus str. MIT 1313	MIT 1313	GCF_001632065.1
1469112	RefSeq	NZ_LVHO01000025.1	133224	134741	-	WP_011130835.1	F0F1 ATP synthase subunit alpha	Prochlorococcus marinus str. MIT 1318	MIT 1318	GCF_001632045.1
1469112	RefSeq	NZ_LVHP01000025.1	427849	429366	-	WP_011130835.1	F0F1 ATP synthase subunit alpha	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCF_001632075.1
1469112	RefSeq	NZ_LVHQ01000021.1	89715	91232	-	WP_011130835.1	F0F1 ATP synthase subunit alpha	Prochlorococcus marinus str. MIT 1323	MIT 1323	GCF_001632025.1
