Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1595944	INSDC	BX548174.1	381740	382186	+	CAE18862.1	conserved hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1595944	RefSeq	NC_005072.1	381740	382186	+	WP_011132039.1	YlqD family protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1595944	RefSeq	NZ_CAXEVU010000032.1	60	506	-	WP_011132039.1	YlqD family protein	uncultured Prochlorococcus sp.		GCF_963999815.1
1595944	RefSeq	NZ_CBFHHZ010000002.1	13739	14185	+	WP_011132039.1	YlqD family protein	Prochlorococcus sp.		GCF_965655815.1
1595944	RefSeq	NZ_CP138914.1	1278695	1279141	+	WP_011132039.1	YlqD family protein	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1595944	RefSeq	NZ_CP138922.1	891896	892342	-	WP_011132039.1	YlqD family protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1595944	RefSeq	NZ_CP138923.1	1062391	1062837	-	WP_011132039.1	YlqD family protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1595944	RefSeq	NZ_CP138976.1	244705	245151	-	WP_011132039.1	YlqD family protein	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1595944	RefSeq	NZ_JNAG01000006.1	390487	390933	-	WP_011132039.1	YlqD family protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1595944	INSDC	JNAG01000006.1	390487	390933	-	KGF86254.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1595944	INSDC	JAOOMD010000006.1	14134	14580	+	MDC3137752.1	YlqD family protein	Prochlorococcus sp. AH-716-I19		GCA_028409135.1
1595944	INSDC	JAOONA010000012.1	10078	10524	-	MDC3159545.1	YlqD family protein	Prochlorococcus sp. AH-716-G10		GCA_028409595.1
1595944	INSDC	JAOOOK010000007.1	9886	10332	+	MDC3175853.1	YlqD family protein	Prochlorococcus sp. AH-716-D13		GCA_028410275.1
1595944	INSDC	JBJLEM010000007.1	31352	31798	+	MFL2880464.1	YlqD family protein	Prochlorococcus marinus subsp. pastoris		GCA_045565875.1
1595944	INSDC	QOPO01000002.1	15722	16168	+	RCL50315.1	hypothetical protein	Prochlorococcus sp. MED-G72		GCA_003331725.1
