Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1505395	INSDC	BX548174.1	215754	216641	+	CAE18681.1	putative aspartoacylase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1505395	RefSeq	NC_005072.1	215754	216641	+	WP_011131861.1	aspartoacylase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1505395	RefSeq	NZ_CP138914.1	1112709	1113596	+	WP_011131861.1	aspartoacylase	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1505395	RefSeq	NZ_CP138922.1	1059394	1060281	-	WP_011131861.1	aspartoacylase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1505395	RefSeq	NZ_CP138923.1	1229889	1230776	-	WP_011131861.1	aspartoacylase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1505395	RefSeq	NZ_CP138976.1	414155	415042	-	WP_011131861.1	aspartoacylase	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1505395	RefSeq	NZ_JNAG01000002.1	87	974	-	WP_011131861.1	aspartoacylase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1505395	Swiss-Prot	N/A				P59830.1	Probable aspartoacylase	Prochlorococcus marinus subsp. pastoris str. CCMP1986		
1505395	INSDC	JNAG01000002.1	87	974	-	KGF88026.1	putative aspartoacylase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1505395	PAT	N/A				QBD56384.1	Sequence 49700 from patent US 10167482	Unknown		
1505395	PAT	N/A				QPX42493.1	Sequence 49700 from patent US 10760091	Unknown		
1505395	PAT	N/A				WIT75935.1	Sequence 49700 from patent US 11371054	Unknown		
