Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1749842	INSDC	BX548175.1	1242663	1242806	-	CAE21329.1	possible high light inducible protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1749842	RefSeq	NC_005071.1	1242663	1242806	-	WP_011130525.1	high light inducible protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1749842	RefSeq	NC_008820.1	795712	795855	+	WP_011130525.1	high light inducible protein	Prochlorococcus marinus str. MIT 9303	MIT 9303	GCF_000015705.1
1749842	RefSeq	NZ_CP138944.1	1573874	1574017	+	WP_011130525.1	high light inducible protein	Prochlorococcus sp. MIT 1312	MIT 1312	GCF_047303165.1
1749842	RefSeq	NZ_CP138946.1	1565581	1565724	+	WP_011130525.1	high light inducible protein	Prochlorococcus sp. MIT 1227	MIT 1227	GCF_047303345.1
1749842	RefSeq	NZ_CP138947.1	585875	586018	+	WP_011130525.1	high light inducible protein	Prochlorococcus sp. MIT 1201	MIT 1201	GCF_047303415.1
1749842	RefSeq	NZ_CP138957.1	522981	523124	+	WP_011130525.1	high light inducible protein	Prochlorococcus sp. MIT 1342	MIT 1342	GCF_047304495.1
1749842	RefSeq	NZ_CP138959.1	537847	537990	+	WP_011130525.1	high light inducible protein	Prochlorococcus sp. MIT 1306	MIT 1306	GCF_047304515.1
1749842	RefSeq	NZ_CP138972.1	1981612	1981755	-	WP_011130525.1	high light inducible protein	Prochlorococcus sp. MIT 1327	MIT 1327	GCF_047304785.1
1749842	RefSeq	NZ_CP138973.1	1033678	1033821	-	WP_011130525.1	high light inducible protein	Prochlorococcus sp. MIT 1323	MIT 1323	GCF_047304905.1
1749842	RefSeq	NZ_JABBYP010000006.1	36336	36479	+	WP_011130525.1	high light inducible protein	Prochlorococcus sp. P1361	150NLHA	GCF_012933585.1
1749842	RefSeq	NZ_JABBYQ010000040.1	36336	36479	+	WP_011130525.1	high light inducible protein	Prochlorococcus sp.P1363	150SLHA	GCF_012933595.1
1749842	RefSeq	NZ_JABBYR010000060.1	217	360	+	WP_011130525.1	high light inducible protein	Prochlorococcus sp. P1344	150SLHB	GCF_012933605.1
1749842	RefSeq	NZ_LVHL01000011.1	88774	88917	-	WP_011130525.1	high light inducible protein	Prochlorococcus sp. MIT 1306	MIT 1306	GCF_001631985.1
1749842	RefSeq	NZ_LVHM01000052.1	87989	88132	-	WP_011130525.1	high light inducible protein	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCF_001632005.1
1749842	RefSeq	NZ_LVHP01000025.1	96584	96727	-	WP_011130525.1	high light inducible protein	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCF_001632075.1
1749842	RefSeq	NZ_LVHQ01000024.1	239030	239173	+	WP_011130525.1	high light inducible protein	Prochlorococcus marinus str. MIT 1323	MIT 1323	GCF_001632025.1
1749842	RefSeq	NZ_LVHR01000032.1	240257	240400	+	WP_011130525.1	high light inducible protein	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCF_001632125.1
1749842	RefSeq	NZ_LVHS01000025.1	388961	389104	+	WP_011130525.1	high light inducible protein	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCF_001632145.1
1749842	INSDC	CP000554.1	795712	795855	+	ABM77626.1	possible high light inducible protein	Prochlorococcus marinus str. MIT 9303	MIT 9303	GCA_000015705.1
1749842	INSDC	LVHM01000052.1	87989	88132	-	KZR62539.1	hypothetical protein	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCA_001632005.1
1749842	INSDC	LVHL01000011.1	88774	88917	-	KZR62903.1	hypothetical protein	Prochlorococcus sp. MIT 1306	MIT 1306	GCA_001631985.1
1749842	INSDC	LVHP01000025.1	96584	96727	-	KZR74748.1	hypothetical protein	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCA_001632075.1
1749842	INSDC	LVHQ01000024.1	239030	239173	+	KZR76595.1	hypothetical protein	Prochlorococcus marinus str. MIT 1323	MIT 1323	GCA_001632025.1
1749842	INSDC	LVHR01000032.1	240257	240400	+	KZR80978.1	hypothetical protein	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCA_001632125.1
1749842	INSDC	LVHS01000025.1	388961	389104	+	KZR82073.1	hypothetical protein	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCA_001632145.1
1749842	INSDC	JABBYR010000060.1	217	360	+	NMO84422.1	high light inducible protein	Prochlorococcus sp. P1344	150SLHB	GCA_012933605.1
1749842	INSDC	JABBYP010000006.1	2432	2575	-	NMP05205.1	high light inducible protein	Prochlorococcus sp. P1361	150NLHA	GCA_012933585.1
1749842	INSDC	JABBYP010000006.1	36336	36479	+	NMP05232.1	high light inducible protein	Prochlorococcus sp. P1361	150NLHA	GCA_012933585.1
1749842	INSDC	JABBYQ010000040.1	2432	2575	-	NMP13220.1	high light inducible protein	Prochlorococcus sp.P1363	150SLHA	GCA_012933595.1
1749842	INSDC	JABBYQ010000040.1	36336	36479	+	NMP13247.1	high light inducible protein	Prochlorococcus sp.P1363	150SLHA	GCA_012933595.1
