Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1490911	INSDC	BX548174.1	329991	330206	-	CAE18800.1	conserved hypothetical	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1490911	RefSeq	NC_005072.1	329991	330206	-	WP_011131978.1	Nif11-like leader peptide family natural product precursor	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1490911	RefSeq	NZ_CAJWDD010000013.1	20525	20740	+	WP_011131978.1	Nif11-like leader peptide family natural product precursor	uncultured Prochlorococcus sp.		GCF_913031015.1
1490911	RefSeq	NZ_CAXEVU010000018.1	9274	9489	+	WP_011131978.1	Nif11-like leader peptide family natural product precursor	uncultured Prochlorococcus sp.		GCF_963999815.1
1490911	RefSeq	NZ_CBFHHZ010000007.1	33508	33723	+	WP_011131978.1	Nif11-like leader peptide family natural product precursor	Prochlorococcus sp.		GCF_965655815.1
1490911	RefSeq	NZ_CP138914.1	1226946	1227161	-	WP_011131978.1	Nif11-like leader peptide family natural product precursor	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1490911	RefSeq	NZ_CP138922.1	943876	944091	+	WP_011131978.1	Nif11-like leader peptide family natural product precursor	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1490911	RefSeq	NZ_CP138923.1	1114371	1114586	+	WP_011131978.1	Nif11-like leader peptide family natural product precursor	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1490911	RefSeq	NZ_CP138976.1	296685	296900	+	WP_011131978.1	Nif11-like leader peptide family natural product precursor	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1490911	RefSeq	NZ_JNAG01000006.1	442467	442682	+	WP_011131978.1	Nif11-like leader peptide family natural product precursor	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1490911	INSDC	KX158532.1	168	383	+	AOE09025.1	bacteriocin	uncultured bacterium		
1490911	INSDC	JNAG01000006.1	442467	442682	+	KGF86343.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1490911	INSDC	NZKA01000058.1	4936	5151	-	MAK08740.1	Nif11-like leader peptide family natural product precursor	Prochlorococcus sp. MED105		GCA_002692385.1
1490911	INSDC	JAOOIW010000007.1	8032	8247	-	MDC3077797.1	Nif11-like leader peptide family natural product precursor	Prochlorococcus sp. AH-716-O05		GCA_028450775.1
1490911	INSDC	JAOOPH010000016.1	5095	5310	-	MDC3203726.1	Nif11-like leader peptide family natural product precursor	Prochlorococcus sp. AH-716-B04		GCA_028410835.1
1490911	INSDC	JAOOPT010000001.1	53225	53440	+	MDC3233997.1	Nif11-like leader peptide family natural product precursor	Prochlorococcus sp. AH-716-A06		GCA_028411035.1
1490911	INSDC	JBJLEM010000004.1	25543	25758	+	MFL2880384.1	Nif11-like leader peptide family natural product precursor	Prochlorococcus marinus subsp. pastoris		GCA_045565875.1
1490911	INSDC	QOPO01000014.1	24149	24364	+	RCL48962.1	Nif11-like leader peptide family natural product precursor	Prochlorococcus sp. MED-G72		GCA_003331725.1
