Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1589957	INSDC	BX548174.1	1037562	1038380	+	CAE19551.1	Undecaprenyl pyrophosphate synthetase (UPPS)	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1589957	RefSeq	NC_005072.1	1037562	1038380	+	WP_011132725.1	isoprenyl transferase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1589957	RefSeq	NZ_CP138914.1	276522	277340	+	WP_011132725.1	isoprenyl transferase	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1589957	RefSeq	NZ_CP138922.1	235860	236678	-	WP_011132725.1	isoprenyl transferase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1589957	RefSeq	NZ_CP138923.1	406355	407173	-	WP_011132725.1	isoprenyl transferase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1589957	RefSeq	NZ_CP138976.1	1250314	1251132	-	WP_011132725.1	isoprenyl transferase	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1589957	RefSeq	NZ_JNAG01000001.1	26675	27493	-	WP_011132725.1	isoprenyl transferase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1589957	Swiss-Prot	N/A				Q7V102.1	Isoprenyl transferase	Prochlorococcus marinus subsp. pastoris str. CCMP1986		
1589957	INSDC	JNAG01000001.1	26675	27493	-	KGF88745.1	Undecaprenyl diphosphate synthase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1589957	PAT	FB335496.1	1	819	+	CAR80717.1	unnamed protein product	Prochlorococcus marinus		
1589957	PAT	HH766835.1	1	819	+	CBX84188.1	unnamed protein product	unidentified		
