Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1747876	INSDC	BX548175.1	408234	408401	-	CAE20535.1	conserved hypothetical protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1747876	RefSeq	NC_005071.1	408234	408401	-	WP_011129739.1	hypothetical protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1747876	RefSeq	NC_008820.1	1709149	1709316	+	WP_011129739.1	hypothetical protein	Prochlorococcus marinus str. MIT 9303	MIT 9303	GCF_000015705.1
1747876	RefSeq	NZ_CP138944.1	2436096	2436263	+	WP_011129739.1	hypothetical protein	Prochlorococcus sp. MIT 1312	MIT 1312	GCF_047303165.1
1747876	RefSeq	NZ_CP138946.1	2432393	2432560	+	WP_011129739.1	hypothetical protein	Prochlorococcus sp. MIT 1227	MIT 1227	GCF_047303345.1
1747876	RefSeq	NZ_CP138947.1	1500600	1500767	+	WP_011129739.1	hypothetical protein	Prochlorococcus sp. MIT 1201	MIT 1201	GCF_047303415.1
1747876	RefSeq	NZ_CP138959.1	1395241	1395408	+	WP_011129739.1	hypothetical protein	Prochlorococcus sp. MIT 1306	MIT 1306	GCF_047304515.1
1747876	RefSeq	NZ_CP138972.1	1141050	1141217	-	WP_011129739.1	hypothetical protein	Prochlorococcus sp. MIT 1327	MIT 1327	GCF_047304785.1
1747876	RefSeq	NZ_JABBYP010000025.1	24828	24995	-	WP_011129739.1	hypothetical protein	Prochlorococcus sp. P1361	150NLHA	GCF_012933585.1
1747876	RefSeq	NZ_JABBYQ010000037.1	24828	24995	-	WP_011129739.1	hypothetical protein	Prochlorococcus sp.P1363	150SLHA	GCF_012933595.1
1747876	RefSeq	NZ_JABBYR010000065.1	32373	32540	-	WP_011129739.1	hypothetical protein	Prochlorococcus sp. P1344	150SLHB	GCF_012933605.1
1747876	RefSeq	NZ_LVHL01000009.1	67059	67226	+	WP_011129739.1	hypothetical protein	Prochlorococcus sp. MIT 1306	MIT 1306	GCF_001631985.1
1747876	RefSeq	NZ_LVHM01000039.1	28601	28768	+	WP_011129739.1	hypothetical protein	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCF_001632005.1
1747876	RefSeq	NZ_LVHR01000020.1	28335	28502	+	WP_011129739.1	hypothetical protein	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCF_001632125.1
1747876	INSDC	JAYZTP010000547.1	560	727	-	MEC7382839.1	hypothetical protein	Cyanobacteriota bacterium		GCA_036133295.1
1747876	INSDC	JAYZLF010000090.1	1869	2036	-	MEC7738168.1	hypothetical protein	Cyanobacteriota bacterium		GCA_036154475.1
1747876	INSDC	JAZACB010000196.1	18	185	-	MEC9028378.1	hypothetical protein	Cyanobacteriota bacterium		GCA_036125235.1
1747876	INSDC	JAZACI010000576.1	289	456	-	MEC9030203.1	hypothetical protein	Cyanobacteriota bacterium		GCA_036124965.1
1747876	INSDC	JAYZUM010000115.1	2896	3063	+	MEC9452122.1	hypothetical protein	Cyanobacteriota bacterium		GCA_036156835.1
1747876	INSDC	JAZAOD010000108.1	2227	2394	-	MED5263942.1	hypothetical protein	Cyanobacteriota bacterium		GCA_036228585.1
1747876	INSDC	JAZAII010000127.1	338	505	-	MED5562128.1	hypothetical protein	Cyanobacteriota bacterium		GCA_036230865.1
1747876	INSDC	JABBYR010000065.1	32373	32540	-	NMO84559.1	hypothetical protein	Prochlorococcus sp. P1344	150SLHB	GCA_012933605.1
1747876	INSDC	JABBYP010000025.1	24828	24995	-	NMP05973.1	hypothetical protein	Prochlorococcus sp. P1361	150NLHA	GCA_012933585.1
1747876	INSDC	JABBYQ010000037.1	24828	24995	-	NMP13146.1	hypothetical protein	Prochlorococcus sp.P1363	150SLHA	GCA_012933595.1
