Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1567603	INSDC	BX548174.1	1028988	1029845	+	CAE19544.1	Phosphatidate cytidylyltransferase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1567603	RefSeq	NC_005072.1	1028988	1029845	+	WP_011132718.1	phosphatidate cytidylyltransferase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1567603	RefSeq	NZ_CP138914.1	267948	268805	+	WP_011132718.1	phosphatidate cytidylyltransferase	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1567603	RefSeq	NZ_CP138922.1	244395	245252	-	WP_011132718.1	phosphatidate cytidylyltransferase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1567603	RefSeq	NZ_CP138923.1	414890	415747	-	WP_011132718.1	phosphatidate cytidylyltransferase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1567603	RefSeq	NZ_CP138976.1	1258849	1259706	-	WP_011132718.1	phosphatidate cytidylyltransferase	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1567603	RefSeq	NZ_JNAG01000001.1	35210	36067	-	WP_011132718.1	phosphatidate cytidylyltransferase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1567603	INSDC	JNAG01000001.1	35210	36067	-	KGF88752.1	Phosphatidate cytidylyltransferase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1567603	PAT	N/A				AGX54831.1	Sequence 10020 from patent US 8541208	Unknown		
1567603	PAT	N/A				AGX61305.1	Sequence 22792 from patent US 8541208	Unknown		
1567603	PAT	N/A				AGX94966.1	Sequence 70195 from patent US 8541208	Unknown		
1567603	PAT	HB877344.1	1	858	+	CBF63019.1	unnamed protein product	Prochlorococcus marinus		
1567603	PAT	HB890116.1	1	858	+	CBF69133.1	unnamed protein product	Prochlorococcus marinus		
1567603	PAT	HB937519.1	1	858	+	CBG03589.1	unnamed protein product	Prochlorococcus marinus		
1567603	PAT	HC934753.1	1	858	+	CBU87895.1	unnamed protein product	Prochlorococcus marinus		
1567603	PAT	HC947525.1	1	858	+	CBU94007.1	unnamed protein product	Prochlorococcus marinus		
1567603	PAT	HC994928.1	1	858	+	CBV17109.1	unnamed protein product	Prochlorococcus marinus		
