Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1611269	INSDC	BX548175.1	167765	168028	+	CAE20323.1	conserved hypothetical protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1611269	RefSeq	NC_005071.1	167765	168028	+	WP_006042532.1	hypothetical protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1611269	RefSeq	NC_008319.1	125216	125479	+	WP_006042532.1	hypothetical protein	Synechococcus sp. CC9311	CC9311	GCF_000014585.1
1611269	RefSeq	NC_008820.1	204518	204781	+	WP_006042532.1	hypothetical protein	Prochlorococcus marinus str. MIT 9303	MIT 9303	GCF_000015705.1
1611269	RefSeq	NZ_AGIK01000002.1	251094	251357	-	WP_006042532.1	hypothetical protein	Synechococcus sp. WH 8016	WH 8016	GCF_000230675.1
1611269	RefSeq	NZ_CH724158.1	1062955	1063218	-	WP_006042532.1	hypothetical protein	Synechococcus sp. RS9917	RS9917; RCC556	GCF_000153065.1
1611269	RefSeq	NZ_CH724168.1	1516335	1516598	-	WP_006042532.1	hypothetical protein	Synechococcus sp. WH 7805	WH 7805	GCF_000153285.1
1611269	RefSeq	NZ_CP011941.1	2275267	2275530	+	WP_006042532.1	hypothetical protein	Synechococcus sp. WH 8020	WH 8020	GCF_001040845.1
1611269	RefSeq	NZ_CP035914.1	144423	144686	+	WP_006042532.1	hypothetical protein	Synechococcus sp. WH 8101	WH 8101	GCF_004209775.1
1611269	RefSeq	NZ_CP047932.1	144571	144834	+	WP_006042532.1	hypothetical protein	Synechococcus sp. WH 8101	WH 8101	GCF_014304795.1
1611269	RefSeq	NZ_CP047933.1	206456	206719	+	WP_006042532.1	hypothetical protein	Synechococcus sp. A15-60	A15-60	GCF_014280095.1
1611269	RefSeq	NZ_CP047935.1	161953	162216	+	WP_006042532.1	hypothetical protein	Synechococcus sp. BIOS-E4-1	BIOS-E4-1	GCF_014279995.1
1611269	RefSeq	NZ_CP047936.1	153128	153391	+	WP_006042532.1	hypothetical protein	Synechococcus sp. BIOS-U3-1	BIOS-U3-1	GCF_014279975.1
1611269	RefSeq	NZ_CP047939.1	159008	159271	+	WP_006042532.1	hypothetical protein	Synechococcus sp. BMK-MC-1	BMK-MC-1	GCF_014279955.1
1611269	RefSeq	NZ_CP047941.1	145986	146249	+	WP_006042532.1	hypothetical protein	Synechococcus sp. NOUM97013	NOUM97013	GCF_014279815.1
1611269	RefSeq	NZ_CP047942.1	127643	127906	+	WP_006042532.1	hypothetical protein	Synechococcus sp. MVIR-18-1	MVIR-18-1	GCF_014279835.1
1611269	RefSeq	NZ_CP047943.1	126665	126928	+	WP_006042532.1	hypothetical protein	Synechococcus sp. RS9909	RS9909	GCF_014279595.1
1611269	RefSeq	NZ_CP047945.1	205903	206166	+	WP_006042532.1	hypothetical protein	Synechococcus sp. PROS-7-1	PROS-7-1	GCF_014279795.1
1611269	RefSeq	NZ_CP047946.1	165742	166005	+	WP_006042532.1	hypothetical protein	Synechococcus sp. ROS8604	ROS8604	GCF_014279655.1
1611269	RefSeq	NZ_CP047952.1	117290	117553	+	WP_006042532.1	hypothetical protein	Synechococcus sp. MEDNS5	MEDNS5	GCF_014279875.1
1611269	RefSeq	NZ_CP047957.1	173195	173458	+	WP_006042532.1	hypothetical protein	Synechococcus sp. A18-25c	A18-25c	GCF_014280035.1
1611269	RefSeq	NZ_CP047958.1	113408	113671	+	WP_006042532.1	hypothetical protein	Synechococcus sp. MIT S9220	MIT S9220	GCF_014304815.1
1611269	RefSeq	NZ_CP047959.1	149313	149576	+	WP_006042532.1	hypothetical protein	Synechococcus sp. SYN20	SYN20	GCF_014279555.1
1611269	RefSeq	NZ_CP047961.1	114231	114494	+	WP_006042532.1	hypothetical protein	Synechococcus sp. PROS-9-1	PROS-9-1	GCF_014279775.1
1611269	RefSeq	NZ_CP138915.1	685596	685859	+	WP_006042532.1	hypothetical protein	Synechococcus sp. Cu2B8-bc1011	Cu2B8-bc1011	GCF_047302735.1
1611269	RefSeq	NZ_CP138924.1	1689759	1690022	-	WP_006042532.1	hypothetical protein	Prochlorococcus sp. MIT 0714	MIT 0714	GCF_047302755.1
1611269	RefSeq	NZ_CP138928.1	2286740	2287003	-	WP_006042532.1	hypothetical protein	Synechococcus sp. WH 8017	WH 8017	GCF_047302785.1
1611269	RefSeq	NZ_CP138930.1	123958	124221	-	WP_006042532.1	hypothetical protein	Prochlorococcus sp. MIT 0718	MIT 0718	GCF_047302805.1
1611269	RefSeq	NZ_CP138933.1	2592399	2592662	+	WP_006042532.1	hypothetical protein	Prochlorococcus sp. MIT 0702	MIT 0702	GCF_047302865.1
1611269	RefSeq	NZ_CP138938.1	2655579	2655842	+	WP_006042532.1	hypothetical protein	Prochlorococcus sp. MIT 0707	MIT 0707	GCF_047302985.1
1611269	RefSeq	NZ_CP138941.1	454617	454880	-	WP_006042532.1	hypothetical protein	Synechococcus sp. MIT S9508	MIT S9508	GCF_047303045.1
1611269	RefSeq	NZ_CP138942.1	2528971	2529234	-	WP_006042532.1	hypothetical protein	Synechococcus sp. MIT S9504	MIT S9504	GCF_047497135.1
1611269	RefSeq	NZ_CP138943.1	114926	115189	+	WP_006042532.1	hypothetical protein	Prochlorococcus sp. MIT 1313	MIT 1313	GCF_047303155.1
1611269	RefSeq	NZ_CP138944.1	913392	913655	+	WP_006042532.1	hypothetical protein	Prochlorococcus sp. MIT 1312	MIT 1312	GCF_047303165.1
1611269	RefSeq	NZ_CP138946.1	913512	913775	+	WP_006042532.1	hypothetical protein	Prochlorococcus sp. MIT 1227	MIT 1227	GCF_047303345.1
1611269	RefSeq	NZ_CP138947.1	2554702	2554965	+	WP_006042532.1	hypothetical protein	Prochlorococcus sp. MIT 1201	MIT 1201	GCF_047303415.1
1611269	RefSeq	NZ_CP138948.1	2322946	2323209	+	WP_006042532.1	hypothetical protein	Prochlorococcus sp. MIT 0703	MIT 0703	GCF_047303465.1
1611269	RefSeq	NZ_CP138949.1	2583708	2583971	+	WP_006042532.1	hypothetical protein	Prochlorococcus sp. MIT 0701	MIT 0701	GCF_047303495.1
1611269	RefSeq	NZ_CP138955.1	2216073	2216336	+	WP_006042532.1	hypothetical protein	Synechococcus sp. MIT S9503	MIT S9503	GCF_047304175.1
1611269	RefSeq	NZ_CP138957.1	2531028	2531291	+	WP_006042532.1	hypothetical protein	Prochlorococcus sp. MIT 1342	MIT 1342	GCF_047304495.1
1611269	RefSeq	NZ_CP138958.1	906482	906745	+	WP_006042532.1	hypothetical protein	Prochlorococcus sp. MIT 1318	MIT 1318	GCF_047304505.1
1611269	RefSeq	NZ_CP138959.1	2480414	2480677	+	WP_006042532.1	hypothetical protein	Prochlorococcus sp. MIT 1306	MIT 1306	GCF_047304515.1
1611269	RefSeq	NZ_CP138963.1	405357	405620	-	WP_006042532.1	hypothetical protein	Synechococcus sp. WH 6501	WH 6501	GCF_047304555.1
1611269	RefSeq	NZ_CP138969.1	2025178	2025441	+	WP_006042532.1	hypothetical protein	Synechococcus sp. MIT S9220	MIT S9220	GCF_047304705.1
1611269	RefSeq	NZ_CP138971.1	923632	923895	+	WP_006042532.1	hypothetical protein	Synechococcus sp. MIT S9451	MIT S9451	GCF_047304725.1
1611269	RefSeq	NZ_CP138972.1	44753	45016	-	WP_006042532.1	hypothetical protein	Prochlorococcus sp. MIT 1327	MIT 1327	GCF_047304785.1
1611269	RefSeq	NZ_CP138973.1	1604898	1605161	-	WP_006042532.1	hypothetical protein	Prochlorococcus sp. MIT 1323	MIT 1323	GCF_047304905.1
1611269	RefSeq	NZ_CP180405.1	1531156	1531419	-	WP_006042532.1	hypothetical protein	Synechococcus sp. W2B2	W2B2	GCF_047716815.1
1611269	RefSeq	NZ_DS022299.1	2187368	2187631	+	WP_006042532.1	hypothetical protein	Synechococcus sp. RS9916	RS9916	GCF_000153825.1
1611269	RefSeq	NZ_JABBYP010000016.1	23297	23560	+	WP_006042532.1	hypothetical protein	Prochlorococcus sp. P1361	150NLHA	GCF_012933585.1
1611269	RefSeq	NZ_JABBYQ010000004.1	14617	14880	-	WP_006042532.1	hypothetical protein	Prochlorococcus sp.P1363	150SLHA	GCF_012933595.1
1611269	RefSeq	NZ_JABBYR010000007.1	23297	23560	+	WP_006042532.1	hypothetical protein	Prochlorococcus sp. P1344	150SLHB	GCF_012933605.1
1611269	RefSeq	NZ_JAHLZC010000009.1	173909	174172	-	WP_006042532.1	hypothetical protein	Synechococcus sp. CS-197	CS-197	GCF_025128215.1
1611269	RefSeq	NZ_JAKUHK010000038.1	2529	2792	+	WP_006042532.1	hypothetical protein	Synechococcus sp. MU1655	MU1655	GCF_023630655.1
1611269	RefSeq	NZ_JNBA01000028.1	40907	41170	-	WP_006042532.1	hypothetical protein	Prochlorococcus sp. MIT 0701	MIT 0701	GCF_000760295.1
1611269	RefSeq	NZ_JNBB01000009.1	40847	41110	-	WP_006042532.1	hypothetical protein	Prochlorococcus sp. MIT 0702	MIT 0702	GCF_000760315.1
1611269	RefSeq	NZ_JNBC01000027.1	6857	7120	+	WP_006042532.1	hypothetical protein	Prochlorococcus sp. MIT 0703	MIT 0703	GCF_000760335.1
1611269	RefSeq	NZ_LVHK01000026.1	22553	22816	+	WP_006042532.1	hypothetical protein	Prochlorococcus sp. MIT 1303	MIT 1303	GCF_001631965.1
1611269	RefSeq	NZ_LVHL01000005.1	39868	40131	-	WP_006042532.1	hypothetical protein	Prochlorococcus sp. MIT 1306	MIT 1306	GCF_001631985.1
