Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1590537	INSDC	BX548174.1	21261	21611	-	CAE18479.1	conserved hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1590537	RefSeq	NC_005072.1	21261	21611	-	WP_011131658.1	YbaB/EbfC family nucleoid-associated protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1590537	RefSeq	NZ_CAXEVU010000089.1	1470	1820	+	WP_011131658.1	YbaB/EbfC family nucleoid-associated protein	uncultured Prochlorococcus sp.		GCF_963999815.1
1590537	RefSeq	NZ_CP138914.1	918216	918566	-	WP_011131658.1	YbaB/EbfC family nucleoid-associated protein	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1590537	RefSeq	NZ_CP138922.1	1254423	1254773	+	WP_011131658.1	YbaB/EbfC family nucleoid-associated protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1590537	RefSeq	NZ_CP138923.1	1424918	1425268	+	WP_011131658.1	YbaB/EbfC family nucleoid-associated protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1590537	RefSeq	NZ_CP138976.1	609185	609535	+	WP_011131658.1	YbaB/EbfC family nucleoid-associated protein	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1590537	RefSeq	NZ_JNAG01000002.1	195119	195469	+	WP_011131658.1	YbaB/EbfC family nucleoid-associated protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1590537	Swiss-Prot	N/A				Q7V3Q0.1	Nucleoid-associated protein PMM0020	Prochlorococcus marinus subsp. pastoris str. CCMP1986		
1590537	INSDC	JNAG01000002.1	195119	195469	+	KGF88233.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1590537	INSDC	JAOOHU010000028.1	2167	2517	+	MDC3029180.1	YbaB/EbfC family nucleoid-associated protein	Prochlorococcus sp. AH-716-P20		GCA_028450405.1
1590537	INSDC	JAOOJO010000002.1	14451	14801	-	MDC3089335.1	YbaB/EbfC family nucleoid-associated protein	Prochlorococcus sp. AH-716-N03		GCA_028450805.1
1590537	INSDC	JAOOPB010000006.1	4171	4521	+	MDC3182874.1	YbaB/EbfC family nucleoid-associated protein	Prochlorococcus sp. AH-716-B23		GCA_028410635.1
1590537	PAT	N/A				AOB79787.1	Sequence 15484 from patent US 9115368	Unknown		
1590537	PAT	N/A				QDB55039.1	Sequence 15484 from patent US 10301643	Unknown		
