Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1747328	INSDC	BX548174.1	294747	294926	-	CAE18766.1	hypothetical	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1747328	RefSeq	NC_005072.1	294747	294926	-	WP_011131944.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1747328	RefSeq	NZ_CAJWDD010000002.1	9294	9473	+	WP_011131944.1	hypothetical protein	uncultured Prochlorococcus sp.		GCF_913031015.1
1747328	RefSeq	NZ_CAXEVU010000008.1	8932	9111	+	WP_011131944.1	hypothetical protein	uncultured Prochlorococcus sp.		GCF_963999815.1
1747328	RefSeq	NZ_CBFHHZ010000001.1	559213	559392	-	WP_011131944.1	hypothetical protein	Prochlorococcus sp.		GCF_965655815.1
1747328	RefSeq	NZ_CP138914.1	1191702	1191881	-	WP_011131944.1	hypothetical protein	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1747328	RefSeq	NZ_CP138922.1	979156	979335	+	WP_011131944.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1747328	RefSeq	NZ_CP138923.1	1149651	1149830	+	WP_011131944.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1747328	RefSeq	NZ_CP138976.1	331965	332144	+	WP_011131944.1	hypothetical protein	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1747328	RefSeq	NZ_JNAG01000006.1	477747	477926	+	WP_011131944.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1747328	INSDC	JNAG01000006.1	477747	477926	+	KGF86386.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1747328	INSDC	JBJLEM010000003.1	18200	18379	+	MFL2879743.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris		GCA_045565875.1
1747328	INSDC	QOPO01000004.1	77155	77334	-	RCL49977.1	hypothetical protein	Prochlorococcus sp. MED-G72		GCA_003331725.1
