Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1448481	INSDC	BX548174.1	1476489	1476854	-	CAE19996.1	30S ribosomal protein S13	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1448481	RefSeq	NC_005072.1	1476489	1476854	-	WP_011133165.1	30S ribosomal protein S13	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1448481	RefSeq	NZ_CAXEVU010000012.1	9779	10144	-	WP_011133165.1	30S ribosomal protein S13	uncultured Prochlorococcus sp.		GCF_963999815.1
1448481	RefSeq	NZ_CP138914.1	715455	715820	-	WP_011133165.1	30S ribosomal protein S13	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1448481	RefSeq	NZ_CP138922.1	1457038	1457403	+	WP_011133165.1	30S ribosomal protein S13	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1448481	RefSeq	NZ_CP138923.1	1627533	1627898	+	WP_011133165.1	30S ribosomal protein S13	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1448481	RefSeq	NZ_CP138976.1	811829	812194	+	WP_011133165.1	30S ribosomal protein S13	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1448481	RefSeq	NZ_JNAG01000005.1	130667	131032	-	WP_011133165.1	30S ribosomal protein S13	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1448481	Swiss-Prot	N/A				Q7UZW4.1	Small ribosomal subunit protein uS13	Prochlorococcus marinus subsp. pastoris str. CCMP1986		
1448481	INSDC	JNAG01000005.1	130667	131032	-	KGF86786.1	SSU ribosomal protein S13p (S18e)	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1448481	INSDC	NZKA01000060.1	7178	7543	-	MAK08767.1	30S ribosomal protein S13	Prochlorococcus sp. MED105		GCA_002692385.1
1448481	INSDC	JBJLEM010000003.1	492816	493181	+	MFL2880224.1	30S ribosomal protein S13	Prochlorococcus marinus subsp. pastoris		GCA_045565875.1
