Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1441305	INSDC	BX548175.1	1843303	1843932	+	CAE21923.1	30S ribosomal protein S5	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1441305	RefSeq	NC_005071.1	1843303	1843932	+	WP_011131115.1	30S ribosomal protein S5	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1441305	RefSeq	NZ_CP138957.1	1752307	1752936	+	WP_011131115.1	30S ribosomal protein S5	Prochlorococcus sp. MIT 1342	MIT 1342	GCF_047304495.1
1441305	RefSeq	NZ_LVHP01000026.1	749731	750360	-	WP_011131115.1	30S ribosomal protein S5	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCF_001632075.1
1441305	RefSeq	NZ_LVHS01000027.1	703191	703820	-	WP_011131115.1	30S ribosomal protein S5	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCF_001632145.1
1441305	Swiss-Prot	N/A				Q7V529.1	Small ribosomal subunit protein uS5	Prochlorococcus marinus str. MIT 9313		
1441305	INSDC	LVHP01000026.1	749731	750360	-	KZR73926.1	30S ribosomal protein S5	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCA_001632075.1
1441305	INSDC	LVHS01000027.1	703191	703820	-	KZR80579.1	30S ribosomal protein S5	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCA_001632145.1
1441305	INSDC	JAZACI010000253.1	2229	2858	-	MEC9029346.1	30S ribosomal protein S5	Cyanobacteriota bacterium		GCA_036124965.1
1441305	INSDC	JAYZUM010000345.1	606	1235	+	MEC9452733.1	30S ribosomal protein S5	Cyanobacteriota bacterium		GCA_036156835.1
1441305	INSDC	JAZAOD010000191.1	5199	5828	+	MED5264367.1	30S ribosomal protein S5	Cyanobacteriota bacterium		GCA_036228585.1
1441305	PAT	N/A				QPU85385.1	Sequence 75715 from patent US 10696975	Unknown		
1441305	PAT	N/A				WFL18279.1	Sequence 75715 from patent US 11274312	Unknown		
