Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1596229	INSDC	BX548174.1	1035266	1036639	+	CAE19549.1	Diaminopimelate decarboxylase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1596229	RefSeq	NC_005072.1	1035266	1036639	+	WP_011132723.1	diaminopimelate decarboxylase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1596229	RefSeq	NZ_CP138914.1	274226	275599	+	WP_011132723.1	diaminopimelate decarboxylase	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1596229	RefSeq	NZ_CP138922.1	237601	238974	-	WP_011132723.1	diaminopimelate decarboxylase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1596229	RefSeq	NZ_CP138923.1	408096	409469	-	WP_011132723.1	diaminopimelate decarboxylase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1596229	RefSeq	NZ_CP138976.1	1252055	1253428	-	WP_011132723.1	diaminopimelate decarboxylase	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1596229	RefSeq	NZ_JNAG01000001.1	28416	29789	-	WP_011132723.1	diaminopimelate decarboxylase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1596229	INSDC	JNAG01000001.1	28416	29789	-	KGF88747.1	Diaminopimelate decarboxylase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1596229	PAT	N/A				APN13022.1	Sequence 17431 from patent US 9290773	Unknown		
1596229	PAT	N/A				QBD08407.1	Sequence 1723 from patent US 10167482	Unknown		
1596229	PAT	N/A				QPW94471.1	Sequence 1723 from patent US 10760091	Unknown		
1596229	PAT	N/A				WIS99138.1	Sequence 1723 from patent US 11371054	Unknown		
