Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1525766	INSDC	BX548175.1	2379935	2381293	+	CAE22424.1	putative chloride channel	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1525766	RefSeq	NC_005071.1	2379935	2381293	+	WP_011131614.1	ClC family H(+)/Cl(-) exchange transporter	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1525766	RefSeq	NZ_CP138944.1	704049	705407	+	WP_011131614.1	ClC family H(+)/Cl(-) exchange transporter	Prochlorococcus sp. MIT 1312	MIT 1312	GCF_047303165.1
1525766	RefSeq	NZ_CP138946.1	704224	705582	+	WP_011131614.1	ClC family H(+)/Cl(-) exchange transporter	Prochlorococcus sp. MIT 1227	MIT 1227	GCF_047303345.1
1525766	RefSeq	NZ_CP138972.1	252976	254334	-	WP_011131614.1	ClC family H(+)/Cl(-) exchange transporter	Prochlorococcus sp. MIT 1327	MIT 1327	GCF_047304785.1
1525766	RefSeq	NZ_JABBYP010000045.1	152719	154077	+	WP_011131614.1	ClC family H(+)/Cl(-) exchange transporter	Prochlorococcus sp. P1361	150NLHA	GCF_012933585.1
1525766	RefSeq	NZ_JABBYQ010000064.1	117717	119075	+	WP_011131614.1	ClC family H(+)/Cl(-) exchange transporter	Prochlorococcus sp.P1363	150SLHA	GCF_012933595.1
1525766	RefSeq	NZ_JABBYR010000087.1	117723	119081	+	WP_011131614.1	ClC family H(+)/Cl(-) exchange transporter	Prochlorococcus sp. P1344	150SLHB	GCF_012933605.1
1525766	RefSeq	NZ_LVHM01000050.1	151888	153246	+	WP_011131614.1	ClC family H(+)/Cl(-) exchange transporter	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCF_001632005.1
1525766	RefSeq	NZ_LVHR01000034.1	604129	605487	+	WP_011131614.1	ClC family H(+)/Cl(-) exchange transporter	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCF_001632125.1
1525766	INSDC	LVHM01000050.1	151888	153246	+	KZR64791.1	H(+)/Cl(-) exchange transporter ClcA	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCA_001632005.1
1525766	INSDC	LVHR01000034.1	604129	605487	+	KZR79356.1	H(+)/Cl(-) exchange transporter ClcA	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCA_001632125.1
1525766	INSDC	JABBYR010000087.1	117723	119081	+	NMO84980.1	ClC family H(+)/Cl(-) exchange transporter	Prochlorococcus sp. P1344	150SLHB	GCA_012933605.1
1525766	INSDC	JABBYP010000045.1	152719	154077	+	NMP07281.1	ClC family H(+)/Cl(-) exchange transporter	Prochlorococcus sp. P1361	150NLHA	GCA_012933585.1
1525766	INSDC	JABBYQ010000064.1	117717	119075	+	NMP14622.1	ClC family H(+)/Cl(-) exchange transporter	Prochlorococcus sp.P1363	150SLHA	GCA_012933595.1
