Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1591882	INSDC	BX548174.1	347296	347616	+	CAE18823.1	possible Malic enzyme	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1591882	RefSeq	NC_005072.1	347296	347616	+	WP_011132001.1	DUF3303 domain-containing protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1591882	RefSeq	NZ_CAJWDD010000013.1	4866	5186	-	WP_011132001.1	DUF3303 domain-containing protein	uncultured Prochlorococcus sp.		GCF_913031015.1
1591882	RefSeq	NZ_CBFHHZ010000007.1	17848	18168	-	WP_011132001.1	DUF3303 domain-containing protein	Prochlorococcus sp.		GCF_965655815.1
1591882	RefSeq	NZ_CP138914.1	1244251	1244571	+	WP_011132001.1	DUF3303 domain-containing protein	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1591882	RefSeq	NZ_CP138922.1	926467	926787	-	WP_011132001.1	DUF3303 domain-containing protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1591882	RefSeq	NZ_CP138923.1	1096962	1097282	-	WP_011132001.1	DUF3303 domain-containing protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1591882	RefSeq	NZ_CP138976.1	279275	279595	-	WP_011132001.1	DUF3303 domain-containing protein	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1591882	RefSeq	NZ_JNAG01000006.1	425057	425377	-	WP_011132001.1	DUF3303 domain-containing protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1591882	INSDC	JNAG01000006.1	425057	425377	-	KGF86309.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1591882	INSDC	NZKA01000064.1	7715	8035	+	MAK08813.1	DUF3303 domain-containing protein	Prochlorococcus sp. MED105		GCA_002692385.1
