Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1749892	INSDC	BX548175.1	1205961	1206368	-	CAE21288.1	possible Hepatitis C virus core protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1749892	RefSeq	NC_005071.1	1205961	1206368	-	WP_011130485.1	hypothetical protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1749892	RefSeq	NC_008820.1	841526	841933	+	WP_011130485.1	hypothetical protein	Prochlorococcus marinus str. MIT 9303	MIT 9303	GCF_000015705.1
1749892	RefSeq	NZ_CP138924.1	580154	580561	+	WP_011130485.1	hypothetical protein	Prochlorococcus sp. MIT 0714	MIT 0714	GCF_047302755.1
1749892	RefSeq	NZ_CP138930.1	2102553	2102960	-	WP_011130485.1	hypothetical protein	Prochlorococcus sp. MIT 0718	MIT 0718	GCF_047302805.1
1749892	RefSeq	NZ_CP138933.1	573468	573875	+	WP_011130485.1	hypothetical protein	Prochlorococcus sp. MIT 0702	MIT 0702	GCF_047302865.1
1749892	RefSeq	NZ_CP138938.1	635453	635860	+	WP_011130485.1	hypothetical protein	Prochlorococcus sp. MIT 0707	MIT 0707	GCF_047302985.1
1749892	RefSeq	NZ_CP138948.1	305971	306378	+	WP_011130485.1	hypothetical protein	Prochlorococcus sp. MIT 0703	MIT 0703	GCF_047303465.1
1749892	RefSeq	NZ_CP138949.1	562947	563354	+	WP_011130485.1	hypothetical protein	Prochlorococcus sp. MIT 0701	MIT 0701	GCF_047303495.1
1749892	RefSeq	NZ_JNBA01000016.1	8659	9066	-	WP_011130485.1	hypothetical protein	Prochlorococcus sp. MIT 0701	MIT 0701	GCF_000760295.1
1749892	RefSeq	NZ_JNBB01000006.1	12489	12896	+	WP_011130485.1	hypothetical protein	Prochlorococcus sp. MIT 0702	MIT 0702	GCF_000760315.1
1749892	RefSeq	NZ_JNBC01000042.1	33640	34047	+	WP_011130485.1	hypothetical protein	Prochlorococcus sp. MIT 0703	MIT 0703	GCF_000760335.1
1749892	INSDC	DASCQB010000287.1	5342	5749	+	HJN34105.1	hypothetical protein	Prochlorococcus sp.		GCA_036012825.1
1749892	INSDC	JNBA01000016.1	8659	9066	-	KGG27963.1	putative Hepatitis C virus core protein	Prochlorococcus sp. MIT 0701	MIT 0701	GCA_000760295.1
1749892	INSDC	JNBB01000006.1	12489	12896	+	KGG30578.1	putative Hepatitis C virus core protein	Prochlorococcus sp. MIT 0702	MIT 0702	GCA_000760315.1
1749892	INSDC	JNBC01000042.1	33640	34047	+	KGG31314.1	putative Hepatitis C virus core protein	Prochlorococcus sp. MIT 0703	MIT 0703	GCA_000760335.1
