Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1747558	INSDC	BX548175.1	1838417	1838785	+	CAE21912.1	50S ribosomal protein L22	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1747558	RefSeq	NC_005071.1	1838417	1838785	+	WP_011131104.1	50S ribosomal protein L22	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1747558	RefSeq	NC_008820.1	2036964	2037332	+	WP_011131104.1	50S ribosomal protein L22	Prochlorococcus marinus str. MIT 9303	MIT 9303	GCF_000015705.1
1747558	RefSeq	NZ_CP138924.1	2468020	2468388	-	WP_011131104.1	50S ribosomal protein L22	Prochlorococcus sp. MIT 0714	MIT 0714	GCF_047302755.1
1747558	RefSeq	NZ_CP138930.1	902255	902623	-	WP_011131104.1	50S ribosomal protein L22	Prochlorococcus sp. MIT 0718	MIT 0718	GCF_047302805.1
1747558	RefSeq	NZ_CP138933.1	1814019	1814387	+	WP_011131104.1	50S ribosomal protein L22	Prochlorococcus sp. MIT 0702	MIT 0702	GCF_047302865.1
1747558	RefSeq	NZ_CP138938.1	1879155	1879523	+	WP_011131104.1	50S ribosomal protein L22	Prochlorococcus sp. MIT 0707	MIT 0707	GCF_047302985.1
1747558	RefSeq	NZ_CP138943.1	1917346	1917714	+	WP_011131104.1	50S ribosomal protein L22	Prochlorococcus sp. MIT 1313	MIT 1313	GCF_047303155.1
1747558	RefSeq	NZ_CP138947.1	1785216	1785584	+	WP_011131104.1	50S ribosomal protein L22	Prochlorococcus sp. MIT 1201	MIT 1201	GCF_047303415.1
1747558	RefSeq	NZ_CP138948.1	1546523	1546891	+	WP_011131104.1	50S ribosomal protein L22	Prochlorococcus sp. MIT 0703	MIT 0703	GCF_047303465.1
1747558	RefSeq	NZ_CP138949.1	1809534	1809902	+	WP_011131104.1	50S ribosomal protein L22	Prochlorococcus sp. MIT 0701	MIT 0701	GCF_047303495.1
1747558	RefSeq	NZ_CP138957.1	1747421	1747789	+	WP_011131104.1	50S ribosomal protein L22	Prochlorococcus sp. MIT 1342	MIT 1342	GCF_047304495.1
1747558	RefSeq	NZ_CP138958.1	92590	92958	+	WP_011131104.1	50S ribosomal protein L22	Prochlorococcus sp. MIT 1318	MIT 1318	GCF_047304505.1
1747558	RefSeq	NZ_CP138959.1	1716401	1716769	+	WP_011131104.1	50S ribosomal protein L22	Prochlorococcus sp. MIT 1306	MIT 1306	GCF_047304515.1
1747558	RefSeq	NZ_CP138973.1	2353707	2354075	-	WP_011131104.1	50S ribosomal protein L22	Prochlorococcus sp. MIT 1323	MIT 1323	GCF_047304905.1
1747558	RefSeq	NZ_JNBA01000020.1	39438	39806	+	WP_011131104.1	50S ribosomal protein L22	Prochlorococcus sp. MIT 0701	MIT 0701	GCF_000760295.1
1747558	RefSeq	NZ_JNBB01000019.1	39147	39515	+	WP_011131104.1	50S ribosomal protein L22	Prochlorococcus sp. MIT 0702	MIT 0702	GCF_000760315.1
1747558	RefSeq	NZ_JNBC01000019.1	27412	27780	-	WP_011131104.1	50S ribosomal protein L22	Prochlorococcus sp. MIT 0703	MIT 0703	GCF_000760335.1
1747558	RefSeq	NZ_LVHK01000031.1	34680	35048	+	WP_011131104.1	50S ribosomal protein L22	Prochlorococcus sp. MIT 1303	MIT 1303	GCF_001631965.1
1747558	RefSeq	NZ_LVHL01000012.1	735238	735606	-	WP_011131104.1	50S ribosomal protein L22	Prochlorococcus sp. MIT 1306	MIT 1306	GCF_001631985.1
1747558	RefSeq	NZ_LVHN01000013.1	86546	86914	+	WP_011131104.1	50S ribosomal protein L22	Prochlorococcus marinus str. MIT 1313	MIT 1313	GCF_001632065.1
1747558	RefSeq	NZ_LVHO01000027.1	729236	729604	-	WP_011131104.1	50S ribosomal protein L22	Prochlorococcus marinus str. MIT 1318	MIT 1318	GCF_001632045.1
1747558	RefSeq	NZ_LVHP01000026.1	754878	755246	-	WP_011131104.1	50S ribosomal protein L22	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCF_001632075.1
1747558	RefSeq	NZ_LVHQ01000026.1	107482	107850	+	WP_011131104.1	50S ribosomal protein L22	Prochlorococcus marinus str. MIT 1323	MIT 1323	GCF_001632025.1
1747558	RefSeq	NZ_LVHS01000027.1	708338	708706	-	WP_011131104.1	50S ribosomal protein L22	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCF_001632145.1
1747558	Swiss-Prot	N/A				A2CC32.1	Large ribosomal subunit protein uL22	Prochlorococcus marinus str. MIT 9303		
1747558	Swiss-Prot	N/A				Q7V538.1	Large ribosomal subunit protein uL22	Prochlorococcus marinus str. MIT 9313		
1747558	INSDC	CP000554.1	2036964	2037332	+	ABM79042.1	50S ribosomal protein L22	Prochlorococcus marinus str. MIT 9303	MIT 9303	GCA_000015705.1
1747558	INSDC	JNBA01000020.1	39438	39806	+	KGG27370.1	LSU ribosomal protein L22p (L17e)	Prochlorococcus sp. MIT 0701	MIT 0701	GCA_000760295.1
1747558	INSDC	JNBB01000019.1	39147	39515	+	KGG29436.1	LSU ribosomal protein L22p (L17e)	Prochlorococcus sp. MIT 0702	MIT 0702	GCA_000760315.1
1747558	INSDC	JNBC01000019.1	27412	27780	-	KGG34549.1	LSU ribosomal protein L22p (L17e)	Prochlorococcus sp. MIT 0703	MIT 0703	GCA_000760335.1
1747558	INSDC	LVHL01000012.1	735238	735606	-	KZR61738.1	50S ribosomal protein L22	Prochlorococcus sp. MIT 1306	MIT 1306	GCA_001631985.1
1747558	INSDC	LVHK01000031.1	34680	35048	+	KZR67565.1	50S ribosomal protein L22	Prochlorococcus sp. MIT 1303	MIT 1303	GCA_001631965.1
1747558	INSDC	LVHN01000013.1	86546	86914	+	KZR68348.1	50S ribosomal protein L22	Prochlorococcus marinus str. MIT 1313	MIT 1313	GCA_001632065.1
1747558	INSDC	LVHO01000027.1	729236	729604	-	KZR71414.1	50S ribosomal protein L22	Prochlorococcus marinus str. MIT 1318	MIT 1318	GCA_001632045.1
1747558	INSDC	LVHP01000026.1	754878	755246	-	KZR73937.1	50S ribosomal protein L22	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCA_001632075.1
1747558	INSDC	LVHQ01000026.1	107482	107850	+	KZR74176.1	50S ribosomal protein L22	Prochlorococcus marinus str. MIT 1323	MIT 1323	GCA_001632025.1
1747558	INSDC	LVHS01000027.1	708338	708706	-	KZR80590.1	50S ribosomal protein L22	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCA_001632145.1
1747558	INSDC	JAKUPE010000003.1	59987	60355	-	MCH2565079.1	50S ribosomal protein L22	Prochlorococcus sp. ALOHA_A2.0_51		GCA_022450905.1
1747558	INSDC	JAYZLF010000047.1	19657	20025	-	MEC7737774.1	50S ribosomal protein L22	Cyanobacteriota bacterium		GCA_036154475.1
1747558	INSDC	JAYZUM010000348.1	922	1290	+	MEC9452744.1	50S ribosomal protein L22	Cyanobacteriota bacterium		GCA_036156835.1
1747558	INSDC	JAZAOD010000191.1	313	681	+	MED5264356.1	50S ribosomal protein L22	Cyanobacteriota bacterium		GCA_036228585.1
1747558	INSDC	NHJU02000014.1	5190	5558	+	RPG02799.1	50S ribosomal protein L22	Prochlorococcus sp. TMED223		GCA_002169575.2
1747558	INSDC	SHAR01000013.1	9185	9553	-	RZO51958.1	50S ribosomal protein L22	Prochlorococcus sp. MED-G132		GCA_004213165.1
