Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
16834596	INSDC	BX548175.1	1028485	1028727	+	CAX32034.1	Conserved hypothetical protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
16834596	RefSeq	NC_005071.1	1028485	1028727	+	WP_052646222.1	hypothetical protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
16834596	RefSeq	NZ_CP138944.1	1858446	1858688	-	WP_052646222.1	hypothetical protein	Prochlorococcus sp. MIT 1312	MIT 1312	GCF_047303165.1
16834596	RefSeq	NZ_CP138946.1	1833046	1833288	-	WP_052646222.1	hypothetical protein	Prochlorococcus sp. MIT 1227	MIT 1227	GCF_047303345.1
16834596	RefSeq	NZ_CP138957.1	863440	863682	+	WP_052646222.1	hypothetical protein	Prochlorococcus sp. MIT 1342	MIT 1342	GCF_047304495.1
16834596	RefSeq	NZ_CP138972.1	1718625	1718867	+	WP_052646222.1	hypothetical protein	Prochlorococcus sp. MIT 1327	MIT 1327	GCF_047304785.1
16834596	RefSeq	NZ_JABBYP010000028.1	4967	5209	+	WP_052646222.1	hypothetical protein	Prochlorococcus sp. P1361	150NLHA	GCF_012933585.1
16834596	RefSeq	NZ_JABBYQ010000022.1	4928	5170	+	WP_052646222.1	hypothetical protein	Prochlorococcus sp.P1363	150SLHA	GCF_012933595.1
16834596	RefSeq	NZ_JABBYR010000045.1	2148	2390	-	WP_052646222.1	hypothetical protein	Prochlorococcus sp. P1344	150SLHB	GCF_012933605.1
16834596	RefSeq	NZ_LVHM01000006.1	2148	2390	-	WP_052646222.1	hypothetical protein	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCF_001632005.1
16834596	RefSeq	NZ_LVHP01000024.1	44838	45080	+	WP_052646222.1	hypothetical protein	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCF_001632075.1
16834596	RefSeq	NZ_LVHR01000009.1	2046	2288	-	WP_052646222.1	hypothetical protein	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCF_001632125.1
16834596	RefSeq	NZ_LVHS01000019.1	62854	63096	+	WP_052646222.1	hypothetical protein	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCF_001632145.1
16834596	INSDC	JAKUPE010000157.1	276	518	-	MCH2566850.1	hypothetical protein	Prochlorococcus sp. ALOHA_A2.0_51		GCA_022450905.1
16834596	INSDC	JAYZUM010000488.1	1287	1529	+	MEC9453127.1	hypothetical protein	Cyanobacteriota bacterium		GCA_036156835.1
16834596	INSDC	JABBYR010000045.1	2148	2390	-	NMO84265.1	hypothetical protein	Prochlorococcus sp. P1344	150SLHB	GCA_012933605.1
16834596	INSDC	JABBYP010000028.1	4967	5209	+	NMP06269.1	hypothetical protein	Prochlorococcus sp. P1361	150NLHA	GCA_012933585.1
16834596	INSDC	JABBYQ010000022.1	4928	5170	+	NMP12973.1	hypothetical protein	Prochlorococcus sp.P1363	150SLHA	GCA_012933595.1
