Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1592170	INSDC	BX548175.1	436940	438916	-	CAE20564.1	acetyl-coenzyme A synthetase	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1592170	RefSeq	NC_005071.1	436940	438916	-	WP_011129768.1	acetate--CoA ligase	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1592170	RefSeq	NZ_CP138944.1	2398979	2400955	+	WP_011129768.1	acetate--CoA ligase	Prochlorococcus sp. MIT 1312	MIT 1312	GCF_047303165.1
1592170	RefSeq	NZ_CP138946.1	2395276	2397252	+	WP_011129768.1	acetate--CoA ligase	Prochlorococcus sp. MIT 1227	MIT 1227	GCF_047303345.1
1592170	RefSeq	NZ_CP138972.1	1176358	1178334	-	WP_011129768.1	acetate--CoA ligase	Prochlorococcus sp. MIT 1327	MIT 1327	GCF_047304785.1
1592170	RefSeq	NZ_JABBYP010000025.1	63342	65318	-	WP_011129768.1	acetate--CoA ligase	Prochlorococcus sp. P1361	150NLHA	GCF_012933585.1
1592170	RefSeq	NZ_JABBYQ010000037.1	63342	65318	-	WP_011129768.1	acetate--CoA ligase	Prochlorococcus sp.P1363	150SLHA	GCF_012933595.1
1592170	RefSeq	NZ_JABBYR010000022.1	5853	7829	-	WP_011129768.1	acetate--CoA ligase	Prochlorococcus sp. P1344	150SLHB	GCF_012933605.1
1592170	RefSeq	NZ_LVHM01000008.1	30589	32565	+	WP_011129768.1	acetate--CoA ligase	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCF_001632005.1
1592170	RefSeq	NZ_LVHR01000019.1	5853	7829	-	WP_011129768.1	acetate--CoA ligase	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCF_001632125.1
1592170	INSDC	LVHM01000008.1	30589	32565	+	KZR70505.1	Acetyl-coenzyme A synthetase	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCA_001632005.1
1592170	INSDC	LVHR01000019.1	5853	7829	-	KZR84372.1	Acetyl-coenzyme A synthetase	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCA_001632125.1
1592170	INSDC	JABBYR010000022.1	5853	7829	-	NMO83831.1	acetate--CoA ligase	Prochlorococcus sp. P1344	150SLHB	GCA_012933605.1
1592170	INSDC	JABBYP010000025.1	63342	65318	-	NMP06007.1	acetate--CoA ligase	Prochlorococcus sp. P1361	150NLHA	GCA_012933585.1
1592170	INSDC	JABBYQ010000037.1	63342	65318	-	NMP13181.1	acetate--CoA ligase	Prochlorococcus sp.P1363	150SLHA	GCA_012933595.1
1592170	PAT	N/A				AKW51335.1	Sequence 914 from patent US 8952217	Unknown		
1592170	PAT	N/A				AKW53614.1	Sequence 5446 from patent US 8952217	Unknown		
1592170	PAT	N/A				AKW80847.1	Sequence 59279 from patent US 8952217	Unknown		
1592170	PAT	N/A				AKW82167.1	Sequence 61888 from patent US 8952217	Unknown		
1592170	PAT	HC890761.1	1	1977	+	CBN59868.1	unnamed protein product	Prochlorococcus marinus		
1592170	PAT	HC895293.1	1	1977	+	CBN62085.1	unnamed protein product	Prochlorococcus marinus		
