Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1512204	INSDC	BX548175.1	1878875	1879345	+	CAE21955.1	30S ribosomal protein S7	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1512204	RefSeq	NC_005071.1	1878875	1879345	+	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1512204	RefSeq	NC_008820.1	2081109	2081579	+	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus marinus str. MIT 9303	MIT 9303	GCF_000015705.1
1512204	RefSeq	NZ_CP138924.1	2427506	2427976	-	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus sp. MIT 0714	MIT 0714	GCF_047302755.1
1512204	RefSeq	NZ_CP138930.1	861741	862211	-	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus sp. MIT 0718	MIT 0718	GCF_047302805.1
1512204	RefSeq	NZ_CP138933.1	1854431	1854901	+	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus sp. MIT 0702	MIT 0702	GCF_047302865.1
1512204	RefSeq	NZ_CP138938.1	1919567	1920037	+	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus sp. MIT 0707	MIT 0707	GCF_047302985.1
1512204	RefSeq	NZ_CP138943.1	1957715	1958185	+	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus sp. MIT 1313	MIT 1313	GCF_047303155.1
1512204	RefSeq	NZ_CP138946.1	178806	179276	+	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus sp. MIT 1227	MIT 1227	GCF_047303345.1
1512204	RefSeq	NZ_CP138948.1	1586935	1587405	+	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus sp. MIT 0703	MIT 0703	GCF_047303465.1
1512204	RefSeq	NZ_CP138949.1	1849946	1850416	+	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus sp. MIT 0701	MIT 0701	GCF_047303495.1
1512204	RefSeq	NZ_CP138957.1	1787849	1788319	+	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus sp. MIT 1342	MIT 1342	GCF_047304495.1
1512204	RefSeq	NZ_CP138958.1	132959	133429	+	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus sp. MIT 1318	MIT 1318	GCF_047304505.1
1512204	RefSeq	NZ_CP138959.1	1757630	1758100	+	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus sp. MIT 1306	MIT 1306	GCF_047304515.1
1512204	RefSeq	NZ_CP138972.1	779188	779658	-	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus sp. MIT 1327	MIT 1327	GCF_047304785.1
1512204	RefSeq	NZ_CP138973.1	2313137	2313607	-	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus sp. MIT 1323	MIT 1323	GCF_047304905.1
1512204	RefSeq	NZ_JABBYP010000027.1	30148	30618	-	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus sp. P1361	150NLHA	GCF_012933585.1
1512204	RefSeq	NZ_JABBYQ010000057.1	59012	59482	+	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus sp.P1363	150SLHA	GCF_012933595.1
1512204	RefSeq	NZ_JABBYR010000064.1	60474	60944	+	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus sp. P1344	150SLHB	GCF_012933605.1
1512204	RefSeq	NZ_JNBA01000042.1	12753	13223	+	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus sp. MIT 0701	MIT 0701	GCF_000760295.1
1512204	RefSeq	NZ_JNBB01000040.1	16663	17133	-	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus sp. MIT 0702	MIT 0702	GCF_000760315.1
1512204	RefSeq	NZ_JNBC01000022.1	12739	13209	+	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus sp. MIT 0703	MIT 0703	GCF_000760335.1
1512204	RefSeq	NZ_LVHK01000044.1	705162	705632	-	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus sp. MIT 1303	MIT 1303	GCF_001631965.1
1512204	RefSeq	NZ_LVHL01000012.1	693955	694425	-	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus sp. MIT 1306	MIT 1306	GCF_001631985.1
1512204	RefSeq	NZ_LVHM01000051.1	87443	87913	+	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCF_001632005.1
1512204	RefSeq	NZ_LVHN01000013.1	126915	127385	+	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus marinus str. MIT 1313	MIT 1313	GCF_001632065.1
1512204	RefSeq	NZ_LVHO01000027.1	688765	689235	-	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus marinus str. MIT 1318	MIT 1318	GCF_001632045.1
1512204	RefSeq	NZ_LVHP01000026.1	714370	714840	-	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCF_001632075.1
1512204	RefSeq	NZ_LVHQ01000026.1	147950	148420	+	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus marinus str. MIT 1323	MIT 1323	GCF_001632025.1
1512204	RefSeq	NZ_LVHR01000034.1	78832	79302	+	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCF_001632125.1
1512204	RefSeq	NZ_LVHS01000027.1	667808	668278	-	WP_011131147.1	30S ribosomal protein S7	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCF_001632145.1
1512204	Swiss-Prot	N/A				A2CC85.1	Small ribosomal subunit protein uS7	Prochlorococcus marinus str. MIT 9303		
1512204	Swiss-Prot	N/A				Q7V502.1	Small ribosomal subunit protein uS7	Prochlorococcus marinus str. MIT 9313		
1512204	INSDC	CP000554.1	2081109	2081579	+	ABM79095.1	30S ribosomal protein S7	Prochlorococcus marinus str. MIT 9303	MIT 9303	GCA_000015705.1
1512204	INSDC	CATFFZ010000248.1	528	998	+	CAI8244626.1	30S ribosomal protein S7	Prochlorococcus marinus str. MIT 9313	MIT 9313	GCA_949511955.1
1512204	INSDC	DASCQB010000303.1	474	944	+	HJN34222.1	30S ribosomal protein S7	Prochlorococcus sp.		GCA_036012825.1
