Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1536380	INSDC	BX548175.1	1209891	1210253	+	CAE21294.1	possible HAMP domain	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1536380	RefSeq	NC_005071.1	1209891	1210253	+	WP_011130491.1	hypothetical protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1536380	RefSeq	NZ_CP138973.1	1000886	1001248	+	WP_011130491.1	hypothetical protein	Prochlorococcus sp. MIT 1323	MIT 1323	GCF_047304905.1
1536380	RefSeq	NZ_LVHP01000025.1	63809	64171	+	WP_011130491.1	hypothetical protein	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCF_001632075.1
1536380	RefSeq	NZ_LVHQ01000024.1	271432	271794	-	WP_011130491.1	hypothetical protein	Prochlorococcus marinus str. MIT 1323	MIT 1323	GCF_001632025.1
1536380	INSDC	LVHP01000025.1	63809	64171	+	KZR74713.1	hypothetical protein	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCA_001632075.1
1536380	INSDC	LVHQ01000024.1	271432	271794	-	KZR76630.1	hypothetical protein	Prochlorococcus marinus str. MIT 1323	MIT 1323	GCA_001632025.1
1536380	INSDC	JAKUPE010000032.1	16645	17007	-	MCH2565918.1	signal protein	Prochlorococcus sp. ALOHA_A2.0_51		GCA_022450905.1
1536380	INSDC	JAZAOD010000153.1	3872	4234	-	MED5264172.1	signal protein	Cyanobacteriota bacterium		GCA_036228585.1
1536380	INSDC	JAZAII010000291.1	837	1199	+	MED5562829.1	signal protein	Cyanobacteriota bacterium		GCA_036230865.1
