Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1748029	INSDC	BX548174.1	1455800	1456693	-	CAE19973.1	lipoic acid synthetase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1748029	RefSeq	NC_005072.1	1455800	1456693	-	WP_011133142.1	lipoyl synthase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1748029	RefSeq	NZ_CP138914.1	694767	695660	-	WP_011133142.1	lipoyl synthase	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1748029	RefSeq	NZ_CP138922.1	1477201	1478094	+	WP_011133142.1	lipoyl synthase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1748029	RefSeq	NZ_CP138923.1	1647695	1648588	+	WP_011133142.1	lipoyl synthase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1748029	RefSeq	NZ_CP138976.1	831995	832888	+	WP_011133142.1	lipoyl synthase	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1748029	RefSeq	NZ_JNAG01000005.1	109982	110875	-	WP_011133142.1	lipoyl synthase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1748029	Swiss-Prot	N/A				Q7UZY1.1	Lipoyl synthase 1	Prochlorococcus marinus subsp. pastoris str. CCMP1986		
1748029	PAT	N/A				AKW64361.1	Sequence 26691 from patent US 8952217	Unknown		
1748029	PAT	HC745896.1	1	894	+	CBM36185.1	unnamed protein product	Prochlorococcus marinus		
1748029	PAT	HC916537.1	1	894	+	CBN72494.1	unnamed protein product	Prochlorococcus marinus		
