Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1481473	INSDC	BX548174.1	1439033	1440259	-	CAE19959.1	putative aminotransferase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1481473	RefSeq	NC_005072.1	1439033	1440259	-	WP_011133128.1	LL-diaminopimelate aminotransferase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1481473	RefSeq	NZ_CP138914.1	678000	679226	-	WP_011133128.1	LL-diaminopimelate aminotransferase	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1481473	RefSeq	NZ_CP138922.1	1493635	1494861	+	WP_011133128.1	LL-diaminopimelate aminotransferase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1481473	RefSeq	NZ_CP138923.1	4533	5759	+	WP_011133128.1	LL-diaminopimelate aminotransferase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1481473	RefSeq	NZ_CP138976.1	848429	849655	+	WP_011133128.1	LL-diaminopimelate aminotransferase	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1481473	RefSeq	NZ_JNAG01000005.1	93213	94439	-	WP_011133128.1	LL-diaminopimelate aminotransferase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1481473	Swiss-Prot	N/A				Q7UZZ3.1	LL-diaminopimelate aminotransferase	Prochlorococcus marinus subsp. pastoris str. CCMP1986		
1481473	INSDC	JNAG01000005.1	93213	94439	-	KGF86751.1	L,L-diaminopimelate aminotransferase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1481473	PAT	N/A				AOB83471.1	Sequence 19168 from patent US 9115368	Unknown		
1481473	PAT	N/A				QDB58723.1	Sequence 19168 from patent US 10301643	Unknown		
1481473	PAT	N/A				QPU32990.1	Sequence 23322 from patent US 10696975	Unknown		
1481473	PAT	N/A				WFK65880.1	Sequence 23322 from patent US 11274312	Unknown		
