Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
6733390	INSDC	BX548175.1	1419325	1419501	-	CAX32198.1	Conserved hypothetical protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
6733390	RefSeq	NC_005071.1	1419325	1419501	-	WP_011825322.1	hypothetical protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
6733390	RefSeq	NC_008820.1	613926	614102	+	WP_011825322.1	hypothetical protein	Prochlorococcus marinus str. MIT 9303	MIT 9303	GCF_000015705.1
6733390	RefSeq	NZ_CP138943.1	444971	445147	-	WP_011825322.1	hypothetical protein	Prochlorococcus sp. MIT 1313	MIT 1313	GCF_047303155.1
6733390	RefSeq	NZ_CP138944.1	1387662	1387838	+	WP_011825322.1	hypothetical protein	Prochlorococcus sp. MIT 1312	MIT 1312	GCF_047303165.1
6733390	RefSeq	NZ_CP138946.1	1379321	1379497	+	WP_011825322.1	hypothetical protein	Prochlorococcus sp. MIT 1227	MIT 1227	GCF_047303345.1
6733390	RefSeq	NZ_CP138947.1	395845	396021	+	WP_011825322.1	hypothetical protein	Prochlorococcus sp. MIT 1201	MIT 1201	GCF_047303415.1
6733390	RefSeq	NZ_CP138957.1	345340	345516	+	WP_011825322.1	hypothetical protein	Prochlorococcus sp. MIT 1342	MIT 1342	GCF_047304495.1
6733390	RefSeq	NZ_CP138958.1	1246993	1247169	-	WP_011825322.1	hypothetical protein	Prochlorococcus sp. MIT 1318	MIT 1318	GCF_047304505.1
6733390	RefSeq	NZ_CP138959.1	360856	361032	+	WP_011825322.1	hypothetical protein	Prochlorococcus sp. MIT 1306	MIT 1306	GCF_047304515.1
6733390	RefSeq	NZ_CP138972.1	2167832	2168008	-	WP_011825322.1	hypothetical protein	Prochlorococcus sp. MIT 1327	MIT 1327	GCF_047304785.1
6733390	RefSeq	NZ_JABBYP010000040.1	99253	99429	-	WP_011825322.1	hypothetical protein	Prochlorococcus sp. P1361	150NLHA	GCF_012933585.1
6733390	RefSeq	NZ_JABBYQ010000058.1	75806	75982	+	WP_011825322.1	hypothetical protein	Prochlorococcus sp.P1363	150SLHA	GCF_012933595.1
6733390	RefSeq	NZ_JABBYR010000099.1	64639	64815	+	WP_011825322.1	hypothetical protein	Prochlorococcus sp. P1344	150SLHB	GCF_012933605.1
6733390	RefSeq	NZ_LVHL01000011.1	265732	265908	-	WP_011825322.1	hypothetical protein	Prochlorococcus sp. MIT 1306	MIT 1306	GCF_001631985.1
6733390	RefSeq	NZ_LVHN01000010.1	54133	54309	+	WP_011825322.1	hypothetical protein	Prochlorococcus marinus str. MIT 1313	MIT 1313	GCF_001632065.1
6733390	RefSeq	NZ_LVHO01000025.1	54150	54326	+	WP_011825322.1	hypothetical protein	Prochlorococcus marinus str. MIT 1318	MIT 1318	GCF_001632045.1
6733390	RefSeq	NZ_LVHP01000025.1	287278	287454	-	WP_011825322.1	hypothetical protein	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCF_001632075.1
6733390	RefSeq	NZ_LVHS01000025.1	211369	211545	+	WP_011825322.1	hypothetical protein	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCF_001632145.1
6733390	INSDC	CP000554.1	613926	614102	+	ABM77403.1	Conserved hypothetical protein	Prochlorococcus marinus str. MIT 9303	MIT 9303	GCA_000015705.1
6733390	INSDC	CATFFZ010000359.1	1812	1988	+	CAI8260910.1	Uncharacterised protein	Prochlorococcus marinus str. MIT 9313	MIT 9313	GCA_949511955.1
6733390	INSDC	LVHM01000052.1	274168	274344	-	KZR62754.1	hypothetical protein	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCA_001632005.1
6733390	INSDC	LVHL01000011.1	265732	265908	-	KZR63097.1	hypothetical protein	Prochlorococcus sp. MIT 1306	MIT 1306	GCA_001631985.1
6733390	INSDC	LVHN01000010.1	54133	54309	+	KZR69818.1	hypothetical protein	Prochlorococcus marinus str. MIT 1313	MIT 1313	GCA_001632065.1
6733390	INSDC	LVHO01000025.1	54150	54326	+	KZR72166.1	hypothetical protein	Prochlorococcus marinus str. MIT 1318	MIT 1318	GCA_001632045.1
6733390	INSDC	LVHP01000025.1	287278	287454	-	KZR74949.1	hypothetical protein	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCA_001632075.1
6733390	INSDC	LVHR01000032.1	54004	54180	+	KZR80765.1	hypothetical protein	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCA_001632125.1
6733390	INSDC	LVHS01000025.1	211369	211545	+	KZR81876.1	hypothetical protein	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCA_001632145.1
6733390	INSDC	JAYZTP010000085.1	3207	3383	-	MEC7381591.1	hypothetical protein	Cyanobacteriota bacterium		GCA_036133295.1
6733390	INSDC	JAYZLF010000030.1	22130	22306	+	MEC7737544.1	hypothetical protein	Cyanobacteriota bacterium		GCA_036154475.1
6733390	INSDC	JAZACB010000066.1	2263	2439	-	MEC9027835.1	hypothetical protein	Cyanobacteriota bacterium		GCA_036125235.1
6733390	INSDC	JAZACI010000458.1	2047	2223	+	MEC9029887.1	hypothetical protein	Cyanobacteriota bacterium		GCA_036124965.1
6733390	INSDC	JAYZUM010000227.1	3603	3779	-	MEC9452410.1	hypothetical protein	Cyanobacteriota bacterium		GCA_036156835.1
6733390	INSDC	JAZAOU010000216.1	77	253	-	MED5164742.1	hypothetical protein	Cyanobacteriota bacterium		GCA_036227985.1
6733390	INSDC	JAZAII010000154.1	1983	2159	+	MED5562257.1	hypothetical protein	Cyanobacteriota bacterium		GCA_036230865.1
6733390	INSDC	JABBYR010000099.1	64639	64815	+	NMO85190.1	hypothetical protein	Prochlorococcus sp. P1344	150SLHB	GCA_012933605.1
6733390	INSDC	JABBYP010000040.1	99253	99429	-	NMP07077.1	hypothetical protein	Prochlorococcus sp. P1361	150NLHA	GCA_012933585.1
6733390	INSDC	JABBYQ010000058.1	75806	75982	+	NMP14378.1	hypothetical protein	Prochlorococcus sp.P1363	150SLHA	GCA_012933595.1
6733390	INSDC	SHAR01000018.1	22225	22401	+	RZO51773.1	hypothetical protein	Prochlorococcus sp. MED-G132		GCA_004213165.1
