Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1487812	INSDC	BX548174.1	1385752	1386078	-	CAE19908.1	ferredoxin	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1487812	RefSeq	NC_005072.1	1385752	1386078	-	WP_011133078.1	2Fe-2S iron-sulfur cluster-binding protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1487812	RefSeq	NZ_CP138914.1	624719	625045	-	WP_011133078.1	2Fe-2S iron-sulfur cluster-binding protein	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1487812	RefSeq	NZ_CP138922.1	1547816	1548142	+	WP_011133078.1	2Fe-2S iron-sulfur cluster-binding protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1487812	RefSeq	NZ_CP138923.1	58714	59040	+	WP_011133078.1	2Fe-2S iron-sulfur cluster-binding protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1487812	RefSeq	NZ_CP138976.1	902610	902936	+	WP_011133078.1	2Fe-2S iron-sulfur cluster-binding protein	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1487812	RefSeq	NZ_JNAG01000005.1	39932	40258	-	WP_011133078.1	2Fe-2S iron-sulfur cluster-binding protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1487812	INSDC	JNAG01000005.1	39932	40258	-	KGF86700.1	soluble (2Fe-2S) ferredoxin	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1487812	PAT	N/A				QKP52891.1	Sequence 28560 from patent US 10570408	Unknown		
1487812	PAT	N/A				WLK62102.1	Sequence 28560 from patent US 11479783	Unknown		
