Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1466624	INSDC	BX548175.1	1772275	1773378	+	CAE21843.1	30S ribosomal protein S1, homolog A	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1466624	RefSeq	NC_005071.1	1772275	1773378	+	WP_011131035.1	30S ribosomal protein S1	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1466624	RefSeq	NZ_CP138973.1	2442749	2443852	-	WP_011131035.1	30S ribosomal protein S1	Prochlorococcus sp. MIT 1323	MIT 1323	GCF_047304905.1
1466624	RefSeq	NZ_LVHP01000026.1	820433	821536	-	WP_011131035.1	30S ribosomal protein S1	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCF_001632075.1
1466624	RefSeq	NZ_LVHQ01000026.1	17705	18808	+	WP_011131035.1	30S ribosomal protein S1	Prochlorococcus marinus str. MIT 1323	MIT 1323	GCF_001632025.1
1466624	INSDC	LVHP01000026.1	820433	821536	-	KZR74014.1	30S ribosomal protein S1	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCA_001632075.1
1466624	INSDC	LVHQ01000026.1	17705	18808	+	KZR74097.1	30S ribosomal protein S1	Prochlorococcus marinus str. MIT 1323	MIT 1323	GCA_001632025.1
1466624	INSDC	JAKUPE010000040.1	7509	8612	+	MCH2566051.1	30S ribosomal protein S1	Prochlorococcus sp. ALOHA_A2.0_51		GCA_022450905.1
1466624	INSDC	JAZAOD010000001.1	6202	7305	-	MED5263352.1	30S ribosomal protein S1	Cyanobacteriota bacterium		GCA_036228585.1
1466624	PAT	N/A				QKP36226.1	Sequence 11895 from patent US 10570408	Unknown		
1466624	PAT	N/A				WLK45437.1	Sequence 11895 from patent US 11479783	Unknown		
