Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1455592	INSDC	BX548174.1	613198	614766	-	CAE19103.1	putative sulfate transporter	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1455592	RefSeq	NC_005072.1	613198	614766	-	WP_011132278.1	SulP family inorganic anion transporter	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1455592	RefSeq	NZ_CAJWDD010000011.1	5536	7104	-	WP_011132278.1	SulP family inorganic anion transporter	uncultured Prochlorococcus sp.		GCF_913031015.1
1455592	RefSeq	NZ_CAXEVU010000035.1	5777	7345	+	WP_011132278.1	SulP family inorganic anion transporter	uncultured Prochlorococcus sp.		GCF_963999815.1
1455592	RefSeq	NZ_CBFHHZ010000002.1	245144	246712	-	WP_011132278.1	SulP family inorganic anion transporter	Prochlorococcus sp.		GCF_965655815.1
1455592	RefSeq	NZ_CP138914.1	1510149	1511717	-	WP_011132278.1	SulP family inorganic anion transporter	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1455592	RefSeq	NZ_CP138922.1	659321	660889	+	WP_011132278.1	SulP family inorganic anion transporter	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1455592	RefSeq	NZ_CP138923.1	829816	831384	+	WP_011132278.1	SulP family inorganic anion transporter	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1455592	RefSeq	NZ_CP138976.1	12129	13697	+	WP_011132278.1	SulP family inorganic anion transporter	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1455592	RefSeq	NZ_JNAG01000006.1	157912	159480	+	WP_011132278.1	SulP family inorganic anion transporter	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1455592	INSDC	JNAG01000006.1	157912	159480	+	KGF86003.1	Sulfate permease	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1455592	INSDC	JBJLEM010000007.1	262844	264412	-	MFL2880708.1	SulP family inorganic anion transporter	Prochlorococcus marinus subsp. pastoris		GCA_045565875.1
1455592	INSDC	QOPO01000020.1	1378	2946	-	RCL48687.1	SulP family inorganic anion transporter	Prochlorococcus sp. MED-G72		GCA_003331725.1
1455592	PAT	N/A				QPV01276.1	Sequence 91605 from patent US 10696975	Unknown		
1455592	PAT	N/A				WFL34169.1	Sequence 91605 from patent US 11274312	Unknown		
