Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1510486	INSDC	BX548174.1	546477	546827	-	CAE19040.1	plastocyanin	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1510486	RefSeq	NC_005072.1	546477	546827	-	WP_011132215.1	plastocyanin	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1510486	RefSeq	NZ_CAXEVU010000022.1	5481	5831	-	WP_011132215.1	plastocyanin	uncultured Prochlorococcus sp.		GCF_963999815.1
1510486	RefSeq	NZ_CP138914.1	1443428	1443778	-	WP_011132215.1	plastocyanin	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1510486	RefSeq	NZ_CP138922.1	727260	727610	+	WP_011132215.1	plastocyanin	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1510486	RefSeq	NZ_CP138923.1	897755	898105	+	WP_011132215.1	plastocyanin	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1510486	RefSeq	NZ_CP138976.1	80069	80419	+	WP_011132215.1	plastocyanin	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1510486	RefSeq	NZ_JNAG01000006.1	225851	226201	+	WP_011132215.1	plastocyanin	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1510486	INSDC	JNAG01000006.1	225851	226201	+	KGF86069.1	Plastocyanin	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1510486	INSDC	JAOONA010000008.1	20370	20720	+	MDC3159440.1	plastocyanin	Prochlorococcus sp. AH-716-G10		GCA_028409595.1
1510486	INSDC	JBJLEM010000007.1	196073	196423	-	MFL2880646.1	plastocyanin	Prochlorococcus marinus subsp. pastoris		GCA_045565875.1
1510486	PAT	FB834342.1	1	351	+	CAW57427.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
1510486	PAT	HB704401.1	1	351	+	CBC33483.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
1510486	PAT	HB820132.1	1	351	+	CBD25271.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
