Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1588471	INSDC	BX548175.1	1850910	1851191	+	CAE21935.1	50S ribosomal protein L31	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1588471	RefSeq	NC_005071.1	1850910	1851191	+	WP_011131127.1	50S ribosomal protein L31	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1588471	RefSeq	NZ_CP138973.1	2341298	2341579	-	WP_011131127.1	50S ribosomal protein L31	Prochlorococcus sp. MIT 1323	MIT 1323	GCF_047304905.1
1588471	RefSeq	NZ_LVHP01000026.1	742466	742747	-	WP_011131127.1	50S ribosomal protein L31	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCF_001632075.1
1588471	RefSeq	NZ_LVHQ01000026.1	119978	120259	+	WP_011131127.1	50S ribosomal protein L31	Prochlorococcus marinus str. MIT 1323	MIT 1323	GCF_001632025.1
1588471	Swiss-Prot	N/A				Q7V519.1	Large ribosomal subunit protein bL31	Prochlorococcus marinus str. MIT 9313		
1588471	INSDC	CATFFZ010000333.1	936	1217	+	CAI8257280.1	50S ribosomal protein L31	Prochlorococcus marinus str. MIT 9313	MIT 9313	GCA_949511955.1
1588471	INSDC	LVHP01000026.1	742466	742747	-	KZR73915.1	50S ribosomal protein L31	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCA_001632075.1
1588471	INSDC	LVHQ01000026.1	119978	120259	+	KZR74198.1	50S ribosomal protein L31	Prochlorococcus marinus str. MIT 1323	MIT 1323	GCA_001632025.1
1588471	INSDC	JAKUPE010000003.1	47578	47859	-	MCH2565056.1	50S ribosomal protein L31	Prochlorococcus sp. ALOHA_A2.0_51		GCA_022450905.1
1588471	INSDC	JAYZLF010000047.1	7255	7536	-	MEC7737751.1	50S ribosomal protein L31	Cyanobacteriota bacterium		GCA_036154475.1
1588471	INSDC	JAZACI010000559.1	2109	2390	+	MEC9030160.1	50S ribosomal protein L31	Cyanobacteriota bacterium		GCA_036124965.1
1588471	INSDC	JAYZUM010000003.1	501	782	-	MEC9451825.1	50S ribosomal protein L31	Cyanobacteriota bacterium		GCA_036156835.1
1588471	INSDC	JAZAOD010000035.1	4194	4475	+	MED5263545.1	50S ribosomal protein L31	Cyanobacteriota bacterium		GCA_036228585.1
1588471	INSDC	JAZAII010000114.1	5981	6262	+	MED5562081.1	50S ribosomal protein L31	Cyanobacteriota bacterium		GCA_036230865.1
1588471	INSDC	SHAR01000087.1	1954	2235	+	RZO49287.1	50S ribosomal protein L31	Prochlorococcus sp. MED-G132		GCA_004213165.1
