Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1749554	INSDC	BX548174.1	454404	454916	+	CAE18939.1	conserved hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1749554	RefSeq	NC_005072.1	454404	454916	+	WP_011132115.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1749554	RefSeq	NZ_CP138914.1	1351354	1351866	+	WP_011132115.1	hypothetical protein	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1749554	RefSeq	NZ_CP138922.1	819172	819684	-	WP_011132115.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1749554	RefSeq	NZ_CP138923.1	989667	990179	-	WP_011132115.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1749554	RefSeq	NZ_CP138976.1	171981	172493	-	WP_011132115.1	hypothetical protein	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1749554	RefSeq	NZ_JNAG01000006.1	317763	318275	-	WP_011132115.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1749554	INSDC	JNAG01000006.1	317763	318275	-	KGF86170.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1749554	INSDC	JAOOIS010000005.1	17926	18438	-	MDC3072564.1	DNA recombination-mediator protein A	Prochlorococcus sp. AH-716-O10		GCA_028450725.1
1749554	INSDC	JAOONA010000003.1	14686	15198	-	MDC3159251.1	DNA recombination-mediator protein A	Prochlorococcus sp. AH-716-G10		GCA_028409595.1
1749554	INSDC	JAOONN010000019.1	5254	5766	+	MDC3165110.1	DNA recombination-mediator protein A	Prochlorococcus sp. AH-716-F10		GCA_028409835.1
1749554	INSDC	JBJLEM010000007.1	104021	104533	+	MFL2880544.1	DNA recombination-mediator protein A	Prochlorococcus marinus subsp. pastoris		GCA_045565875.1
1749554	INSDC	QOPO01000002.1	88237	88749	+	RCL50392.1	DNA recombination-mediator protein A	Prochlorococcus sp. MED-G72		GCA_003331725.1
1749554	PAT	N/A				AOB82158.1	Sequence 17855 from patent US 9115368	Unknown		
1749554	PAT	N/A				QDB57410.1	Sequence 17855 from patent US 10301643	Unknown		
