Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1747057	INSDC	BX548175.1	1829424	1829663	+	CAE21901.1	conserved hypothetical protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1747057	RefSeq	NC_005071.1	1829424	1829663	+	WP_011131093.1	DUF2839 domain-containing protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1747057	RefSeq	NZ_CP138947.1	1776228	1776467	+	WP_011131093.1	DUF2839 domain-containing protein	Prochlorococcus sp. MIT 1201	MIT 1201	GCF_047303415.1
1747057	RefSeq	NZ_LVHP01000026.1	763991	764230	-	WP_011131093.1	DUF2839 domain-containing protein	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCF_001632075.1
1747057	INSDC	LVHP01000026.1	763991	764230	-	KZR73948.1	hypothetical protein	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCA_001632075.1
1747057	INSDC	JAYZTP010000222.1	1126	1365	-	MEC7381937.1	DUF2839 domain-containing protein	Cyanobacteriota bacterium		GCA_036133295.1
1747057	INSDC	JAYZUM010000520.1	640	879	-	MEC9453199.1	DUF2839 domain-containing protein	Cyanobacteriota bacterium		GCA_036156835.1
1747057	INSDC	JAZAOD010000157.1	2025	2264	+	MED5264202.1	DUF2839 domain-containing protein	Cyanobacteriota bacterium		GCA_036228585.1
1747057	INSDC	JAZAJA010000103.1	4759	4998	+	MED5468892.1	DUF2839 domain-containing protein	Cyanobacteriota bacterium		GCA_036230525.1
1747057	INSDC	JAZAII010000242.1	2855	3094	+	MED5562622.1	DUF2839 domain-containing protein	Cyanobacteriota bacterium		GCA_036230865.1
