Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
2748694	INSDC	BX548174.1	627256	627405	-	CAP16361.1	Conserved hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
2748694	RefSeq	NC_005072.1	627256	627405	-	WP_173027959.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
2748694	RefSeq	NZ_CAJWDD010000011.1	19592	19741	-	WP_173027959.1	hypothetical protein	uncultured Prochlorococcus sp.		GCF_913031015.1
2748694	RefSeq	NZ_CBFHHZ010000002.1	259201	259350	-	WP_173027959.1	hypothetical protein	Prochlorococcus sp.		GCF_965655815.1
2748694	RefSeq	NZ_CP138914.1	1524207	1524356	-	WP_173027959.1	hypothetical protein	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
2748694	RefSeq	NZ_CP138922.1	646682	646831	+	WP_173027959.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
2748694	RefSeq	NZ_CP138923.1	817177	817326	+	WP_173027959.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
2748694	RefSeq	NZ_CP138976.1	1661288	1661437	+	WP_173027959.1	hypothetical protein	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
2748694	RefSeq	NZ_JNAG01000006.1	145273	145422	+	WP_173027959.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
2748694	INSDC	JNAG01000006.1	145273	145422	+	KGF85984.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
2748694	INSDC	JAOOII010000035.1	2633	2782	-	MDC3037146.1	hypothetical protein	Prochlorococcus sp. AH-716-O22		GCA_028450685.1
2748694	INSDC	JAOONE010000001.1	17030	17179	-	MDC3160255.1	hypothetical protein	Prochlorococcus sp. AH-716-G04		GCA_028409635.1
2748694	INSDC	JAOOOK010000031.1	1056	1205	+	MDC3176061.1	hypothetical protein	Prochlorococcus sp. AH-716-D13		GCA_028410275.1
2748694	INSDC	JBJLEM010000007.1	276901	277050	-	MFL2880727.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris		GCA_045565875.1
