Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1495240	INSDC	BX548174.1	1656714	1657817	+	CAE20175.1	Threonine synthase: Pyridoxal-5'-phosphate-dependent enzymes, beta family	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1495240	RefSeq	NC_005072.1	1656714	1657817	+	WP_011133343.1	threonine synthase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1495240	RefSeq	NZ_CP138914.1	895679	896782	+	WP_011133343.1	threonine synthase	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1495240	RefSeq	NZ_CP138922.1	1276075	1277178	-	WP_011133343.1	threonine synthase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1495240	RefSeq	NZ_CP138923.1	1446570	1447673	-	WP_011133343.1	threonine synthase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1495240	RefSeq	NZ_CP138976.1	630867	631970	-	WP_011133343.1	threonine synthase	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1495240	RefSeq	NZ_JNAG01000005.1	310890	311993	+	WP_011133343.1	threonine synthase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1495240	INSDC	JNAG01000005.1	310890	311993	+	KGF86964.1	Threonine synthase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1495240	PAT	N/A				QPU34745.1	Sequence 25077 from patent US 10696975	Unknown		
1495240	PAT	N/A				WFK67635.1	Sequence 25077 from patent US 11274312	Unknown		
