Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1750266	INSDC	BX548175.1	2321575	2321940	+	CAE22369.1	ferredoxin, PetF like protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1750266	RefSeq	NC_005071.1	2321575	2321940	+	WP_011131559.1	2Fe-2S iron-sulfur cluster-binding protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1750266	RefSeq	NZ_CP138944.1	641479	641844	+	WP_011131559.1	2Fe-2S iron-sulfur cluster-binding protein	Prochlorococcus sp. MIT 1312	MIT 1312	GCF_047303165.1
1750266	RefSeq	NZ_CP138946.1	641654	642019	+	WP_011131559.1	2Fe-2S iron-sulfur cluster-binding protein	Prochlorococcus sp. MIT 1227	MIT 1227	GCF_047303345.1
1750266	RefSeq	NZ_CP138947.1	2289157	2289522	+	WP_011131559.1	2Fe-2S iron-sulfur cluster-binding protein	Prochlorococcus sp. MIT 1201	MIT 1201	GCF_047303415.1
1750266	RefSeq	NZ_CP138972.1	316539	316904	-	WP_011131559.1	2Fe-2S iron-sulfur cluster-binding protein	Prochlorococcus sp. MIT 1327	MIT 1327	GCF_047304785.1
1750266	RefSeq	NZ_CP138973.1	1861978	1862343	-	WP_011131559.1	2Fe-2S iron-sulfur cluster-binding protein	Prochlorococcus sp. MIT 1323	MIT 1323	GCF_047304905.1
1750266	RefSeq	NZ_JABBYP010000045.1	90149	90514	+	WP_011131559.1	2Fe-2S iron-sulfur cluster-binding protein	Prochlorococcus sp. P1361	150NLHA	GCF_012933585.1
1750266	RefSeq	NZ_JABBYQ010000064.1	55147	55512	+	WP_011131559.1	2Fe-2S iron-sulfur cluster-binding protein	Prochlorococcus sp.P1363	150SLHA	GCF_012933595.1
1750266	RefSeq	NZ_JABBYR010000087.1	55153	55518	+	WP_011131559.1	2Fe-2S iron-sulfur cluster-binding protein	Prochlorococcus sp. P1344	150SLHB	GCF_012933605.1
1750266	RefSeq	NZ_LVHM01000050.1	89318	89683	+	WP_011131559.1	2Fe-2S iron-sulfur cluster-binding protein	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCF_001632005.1
1750266	RefSeq	NZ_LVHP01000026.1	243296	243661	-	WP_011131559.1	2Fe-2S iron-sulfur cluster-binding protein	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCF_001632075.1
1750266	RefSeq	NZ_LVHQ01000023.1	169441	169806	-	WP_011131559.1	2Fe-2S iron-sulfur cluster-binding protein	Prochlorococcus marinus str. MIT 1323	MIT 1323	GCF_001632025.1
1750266	RefSeq	NZ_LVHR01000034.1	541559	541924	+	WP_011131559.1	2Fe-2S iron-sulfur cluster-binding protein	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCF_001632125.1
1750266	INSDC	LVHM01000050.1	89318	89683	+	KZR64722.1	Ferredoxin-1	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCA_001632005.1
1750266	INSDC	LVHP01000026.1	243296	243661	-	KZR73446.1	Ferredoxin-1	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCA_001632075.1
1750266	INSDC	LVHQ01000023.1	169441	169806	-	KZR77097.1	Ferredoxin-1	Prochlorococcus marinus str. MIT 1323	MIT 1323	GCA_001632025.1
1750266	INSDC	LVHR01000034.1	541559	541924	+	KZR79287.1	Ferredoxin-1	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCA_001632125.1
1750266	INSDC	JAKUPE010000036.1	12565	12930	-	MCH2565986.1	2Fe-2S iron-sulfur cluster-binding protein	Prochlorococcus sp. ALOHA_A2.0_51		GCA_022450905.1
1750266	INSDC	JABBYR010000087.1	55153	55518	+	NMO84920.1	2Fe-2S iron-sulfur cluster binding domain-containing protein	Prochlorococcus sp. P1344	150SLHB	GCA_012933605.1
1750266	INSDC	JABBYP010000045.1	90149	90514	+	NMP07221.1	2Fe-2S iron-sulfur cluster binding domain-containing protein	Prochlorococcus sp. P1361	150NLHA	GCA_012933585.1
1750266	INSDC	JABBYQ010000064.1	55147	55512	+	NMP14562.1	2Fe-2S iron-sulfur cluster binding domain-containing protein	Prochlorococcus sp.P1363	150SLHA	GCA_012933595.1
