Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1538187	INSDC	BX548175.1	1141671	1143038	-	CAE21234.1	Diaminopimelate decarboxylase	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1538187	RefSeq	NC_005071.1	1141671	1143038	-	WP_011130431.1	diaminopimelate decarboxylase	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1538187	RefSeq	NZ_CP138944.1	1673581	1674948	+	WP_011130431.1	diaminopimelate decarboxylase	Prochlorococcus sp. MIT 1312	MIT 1312	GCF_047303165.1
1538187	RefSeq	NZ_CP138946.1	1665288	1666655	+	WP_011130431.1	diaminopimelate decarboxylase	Prochlorococcus sp. MIT 1227	MIT 1227	GCF_047303345.1
1538187	RefSeq	NZ_CP138972.1	1880681	1882048	-	WP_011130431.1	diaminopimelate decarboxylase	Prochlorococcus sp. MIT 1327	MIT 1327	GCF_047304785.1
1538187	RefSeq	NZ_JABBYP010000013.1	18275	19642	-	WP_011130431.1	diaminopimelate decarboxylase	Prochlorococcus sp. P1361	150NLHA	GCF_012933585.1
1538187	RefSeq	NZ_JABBYQ010000012.1	10654	12021	+	WP_011130431.1	diaminopimelate decarboxylase	Prochlorococcus sp.P1363	150SLHA	GCF_012933595.1
1538187	RefSeq	NZ_JABBYR010000015.1	10654	12021	+	WP_011130431.1	diaminopimelate decarboxylase	Prochlorococcus sp. P1344	150SLHB	GCF_012933605.1
1538187	RefSeq	NZ_LVHM01000046.1	10654	12021	+	WP_011130431.1	diaminopimelate decarboxylase	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCF_001632005.1
1538187	RefSeq	NZ_LVHP01000021.1	79633	81000	-	WP_011130431.1	diaminopimelate decarboxylase	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCF_001632075.1
1538187	RefSeq	NZ_LVHR01000025.1	10654	12021	+	WP_011130431.1	diaminopimelate decarboxylase	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCF_001632125.1
1538187	INSDC	LVHM01000046.1	10654	12021	+	KZR66405.1	Diaminopimelate decarboxylase	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCA_001632005.1
1538187	INSDC	LVHP01000021.1	79633	81000	-	KZR77673.1	Diaminopimelate decarboxylase	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCA_001632075.1
1538187	INSDC	LVHR01000025.1	10654	12021	+	KZR83347.1	Diaminopimelate decarboxylase	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCA_001632125.1
1538187	INSDC	JAKUPE010000024.1	5943	7310	+	MCH2565754.1	diaminopimelate decarboxylase	Prochlorococcus sp. ALOHA_A2.0_51		GCA_022450905.1
1538187	INSDC	JAYZLF010000013.1	12712	14079	+	MEC7737386.1	diaminopimelate decarboxylase	Cyanobacteriota bacterium		GCA_036154475.1
1538187	INSDC	JAZAII010000210.1	5736	7103	+	MED5562492.1	diaminopimelate decarboxylase	Cyanobacteriota bacterium		GCA_036230865.1
1538187	INSDC	JABBYR010000015.1	10654	12021	+	NMO83643.1	diaminopimelate decarboxylase	Prochlorococcus sp. P1344	150SLHB	GCA_012933605.1
1538187	INSDC	JABBYP010000013.1	18275	19642	-	NMP05610.1	diaminopimelate decarboxylase	Prochlorococcus sp. P1361	150NLHA	GCA_012933585.1
1538187	INSDC	JABBYQ010000012.1	10654	12021	+	NMP12682.1	diaminopimelate decarboxylase	Prochlorococcus sp.P1363	150SLHA	GCA_012933595.1
1538187	PAT	N/A				APN13185.1	Sequence 17594 from patent US 9290773	Unknown		
1538187	PAT	N/A				QBD44059.1	Sequence 37375 from patent US 10167482	Unknown		
1538187	PAT	N/A				QPX30167.1	Sequence 37375 from patent US 10760091	Unknown		
1538187	PAT	N/A				WIT63610.1	Sequence 37375 from patent US 11371054	Unknown		
