Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1496465	INSDC	BX548174.1	560476	562563	-	CAE19052.1	Peptidase family M3	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1496465	RefSeq	NC_005072.1	560476	562563	-	WP_011132227.1	M3 family metallopeptidase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1496465	RefSeq	NZ_CP138914.1	1457427	1459514	-	WP_011132227.1	M3 family metallopeptidase	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1496465	RefSeq	NZ_CP138922.1	711524	713611	+	WP_011132227.1	M3 family metallopeptidase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1496465	RefSeq	NZ_CP138923.1	882019	884106	+	WP_011132227.1	M3 family metallopeptidase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1496465	RefSeq	NZ_CP138976.1	64333	66420	+	WP_011132227.1	M3 family metallopeptidase	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1496465	RefSeq	NZ_JNAG01000006.1	210115	212202	+	WP_011132227.1	M3 family metallopeptidase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1496465	INSDC	JNAG01000006.1	210115	212202	+	KGF86057.1	Oligopeptidase A	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1496465	PAT	N/A				AGY08969.1	Sequence 98057 from patent US 8541208	Unknown		
1496465	PAT	HB965381.1	1	2088	+	CBG17275.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
1496465	PAT	HD022791.1	1	2088	+	CBV30721.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
