Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1551953	INSDC	BX548175.1	1788091	1788297	+	CAX32314.1	Conserved hypothetical protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1551953	RefSeq	NC_005071.1	1788091	1788297	+	WP_041384640.1	hypothetical protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1551953	RefSeq	NZ_CP138944.1	40057	40263	+	WP_041384640.1	hypothetical protein	Prochlorococcus sp. MIT 1312	MIT 1312	GCF_047303165.1
1551953	RefSeq	NZ_CP138946.1	40068	40274	+	WP_041384640.1	hypothetical protein	Prochlorococcus sp. MIT 1227	MIT 1227	GCF_047303345.1
1551953	RefSeq	NZ_CP138947.1	1700341	1700547	+	WP_041384640.1	hypothetical protein	Prochlorococcus sp. MIT 1201	MIT 1201	GCF_047303415.1
1551953	RefSeq	NZ_CP138957.1	1696935	1697141	+	WP_041384640.1	hypothetical protein	Prochlorococcus sp. MIT 1342	MIT 1342	GCF_047304495.1
1551953	RefSeq	NZ_CP138972.1	918239	918445	-	WP_041384640.1	hypothetical protein	Prochlorococcus sp. MIT 1327	MIT 1327	GCF_047304785.1
1551953	RefSeq	NZ_CP138973.1	2427835	2428041	-	WP_041384640.1	hypothetical protein	Prochlorococcus sp. MIT 1323	MIT 1323	GCF_047304905.1
1551953	RefSeq	NZ_JABBYP010000021.1	34003	34209	+	WP_041384640.1	hypothetical protein	Prochlorococcus sp. P1361	150NLHA	GCF_012933585.1
1551953	RefSeq	NZ_JABBYQ010000019.1	12552	12758	+	WP_041384640.1	hypothetical protein	Prochlorococcus sp.P1363	150SLHA	GCF_012933595.1
1551953	RefSeq	NZ_JABBYR010000012.1	12567	12773	+	WP_041384640.1	hypothetical protein	Prochlorococcus sp. P1344	150SLHB	GCF_012933605.1
1551953	RefSeq	NZ_LVHM01000045.1	34003	34209	+	WP_041384640.1	hypothetical protein	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCF_001632005.1
1551953	RefSeq	NZ_LVHP01000026.1	805517	805723	-	WP_041384640.1	hypothetical protein	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCF_001632075.1
1551953	RefSeq	NZ_LVHQ01000026.1	33516	33722	+	WP_041384640.1	hypothetical protein	Prochlorococcus marinus str. MIT 1323	MIT 1323	GCF_001632025.1
1551953	RefSeq	NZ_LVHR01000026.1	58946	59152	-	WP_041384640.1	hypothetical protein	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCF_001632125.1
1551953	RefSeq	NZ_LVHS01000027.1	758986	759192	-	WP_041384640.1	hypothetical protein	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCF_001632145.1
1551953	INSDC	CATFFZ010000137.1	2702	2908	+	CAI8226356.1	Uncharacterised protein	Prochlorococcus marinus str. MIT 9313	MIT 9313	GCA_949511955.1
1551953	INSDC	LVHM01000045.1	34003	34209	+	KZR66687.1	hypothetical protein	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCA_001632005.1
1551953	INSDC	LVHP01000026.1	805517	805723	-	KZR73994.1	hypothetical protein	Prochlorococcus marinus str. MIT 1320	MIT 1320	GCA_001632075.1
1551953	INSDC	LVHQ01000026.1	33516	33722	+	KZR74116.1	hypothetical protein	Prochlorococcus marinus str. MIT 1323	MIT 1323	GCA_001632025.1
1551953	INSDC	LVHS01000027.1	758986	759192	-	KZR80644.1	hypothetical protein	Prochlorococcus marinus str. MIT 1342	MIT 1342	GCA_001632145.1
1551953	INSDC	LVHR01000026.1	58946	59152	-	KZR83198.1	hypothetical protein	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCA_001632125.1
1551953	INSDC	JAKUPE010000012.1	30058	30264	-	MCH2565461.1	hypothetical protein	Prochlorococcus sp. ALOHA_A2.0_51		GCA_022450905.1
1551953	INSDC	JAYZLF010000092.1	3782	3988	+	MEC7738187.1	hypothetical protein	Cyanobacteriota bacterium		GCA_036154475.1
1551953	INSDC	JABBYR010000012.1	12567	12773	+	NMO83515.1	hypothetical protein	Prochlorococcus sp. P1344	150SLHB	GCA_012933605.1
1551953	INSDC	JABBYP010000021.1	34003	34209	+	NMP05867.1	hypothetical protein	Prochlorococcus sp. P1361	150NLHA	GCA_012933585.1
1551953	INSDC	JABBYQ010000019.1	12552	12758	+	NMP12892.1	hypothetical protein	Prochlorococcus sp.P1363	150SLHA	GCA_012933595.1
1551953	INSDC	NHJU02000050.1	3995	4201	+	RPG00082.1	hypothetical protein	Prochlorococcus sp. TMED223		GCA_002169575.2
1551953	INSDC	SHAR01000008.1	30555	30761	-	RZO52206.1	hypothetical protein	Prochlorococcus sp. MED-G132		GCA_004213165.1
