Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1504732	INSDC	BX548175.1	498011	498277	+	CAE20616.1	conserved hypothetical	Prochlorococcus marinus str. MIT 9313	MIT9313	GCA_000011485.1
1504732	RefSeq	NC_005071.1	498011	498277	+	WP_011129820.1	hypothetical protein	Prochlorococcus marinus str. MIT 9313	MIT9313	GCF_000011485.1
1504732	RefSeq	NC_008820.1	1600382	1600648	-	WP_011129820.1	hypothetical protein	Prochlorococcus marinus str. MIT 9303	MIT 9303	GCF_000015705.1
1504732	RefSeq	NZ_CP138944.1	2344850	2345116	-	WP_011129820.1	hypothetical protein	Prochlorococcus sp. MIT 1312	MIT 1312	GCF_047303165.1
1504732	RefSeq	NZ_CP138946.1	2341147	2341413	-	WP_011129820.1	hypothetical protein	Prochlorococcus sp. MIT 1227	MIT 1227	GCF_047303345.1
1504732	RefSeq	NZ_CP138947.1	1366138	1366404	-	WP_011129820.1	hypothetical protein	Prochlorococcus sp. MIT 1201	MIT 1201	GCF_047303415.1
1504732	RefSeq	NZ_CP138959.1	1297953	1298219	-	WP_011129820.1	hypothetical protein	Prochlorococcus sp. MIT 1306	MIT 1306	GCF_047304515.1
1504732	RefSeq	NZ_CP138972.1	1232197	1232463	+	WP_011129820.1	hypothetical protein	Prochlorococcus sp. MIT 1327	MIT 1327	GCF_047304785.1
1504732	RefSeq	NZ_JABBYP010000007.1	26949	27215	-	WP_011129820.1	hypothetical protein	Prochlorococcus sp. P1361	150NLHA	GCF_012933585.1
1504732	RefSeq	NZ_JABBYQ010000015.1	22393	22659	+	WP_011129820.1	hypothetical protein	Prochlorococcus sp.P1363	150SLHA	GCF_012933595.1
1504732	RefSeq	NZ_JABBYR010000023.1	22393	22659	+	WP_011129820.1	hypothetical protein	Prochlorococcus sp. P1344	150SLHB	GCF_012933605.1
1504732	RefSeq	NZ_LVHL01000010.1	29083	29349	+	WP_011129820.1	hypothetical protein	Prochlorococcus sp. MIT 1306	MIT 1306	GCF_001631985.1
1504732	RefSeq	NZ_LVHM01000043.1	22393	22659	+	WP_011129820.1	hypothetical protein	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCF_001632005.1
1504732	RefSeq	NZ_LVHR01000028.1	22449	22715	+	WP_011129820.1	hypothetical protein	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCF_001632125.1
1504732	INSDC	CATFFZ010000154.1	8864	9130	+	CAI8229124.1	Uncharacterised protein	Prochlorococcus marinus str. MIT 9313	MIT 9313	GCA_949511955.1
1504732	INSDC	LVHL01000010.1	29083	29349	+	KZR63903.1	hypothetical protein	Prochlorococcus sp. MIT 1306	MIT 1306	GCA_001631985.1
1504732	INSDC	LVHM01000043.1	22393	22659	+	KZR67079.1	hypothetical protein	Prochlorococcus marinus str. MIT 1312	MIT 1312	GCA_001632005.1
1504732	INSDC	LVHR01000028.1	22449	22715	+	KZR82740.1	hypothetical protein	Prochlorococcus marinus str. MIT 1327	MIT 1327	GCA_001632125.1
1504732	INSDC	JAYZTP010000282.1	1552	1818	+	MEC7382105.1	hypothetical protein	Cyanobacteriota bacterium		GCA_036133295.1
1504732	INSDC	JAYZLF010000135.1	2555	2821	+	MEC7738540.1	hypothetical protein	Cyanobacteriota bacterium		GCA_036154475.1
1504732	INSDC	JAZACB010000240.1	5356	5622	-	MEC9028558.1	hypothetical protein	Cyanobacteriota bacterium		GCA_036125235.1
1504732	INSDC	JAYZUM010000274.1	802	1068	+	MEC9452548.1	hypothetical protein	Cyanobacteriota bacterium		GCA_036156835.1
1504732	INSDC	JAZAOU010000072.1	449	715	+	MED5164377.1	hypothetical protein	Cyanobacteriota bacterium		GCA_036227985.1
1504732	INSDC	JAZAOD010000048.1	7763	8029	-	MED5263612.1	hypothetical protein	Cyanobacteriota bacterium		GCA_036228585.1
1504732	INSDC	JAZAJA010000499.1	4808	5074	-	MED5469790.1	hypothetical protein	Cyanobacteriota bacterium		GCA_036230525.1
1504732	INSDC	JAZAII010000207.1	6281	6547	-	MED5562476.1	hypothetical protein	Cyanobacteriota bacterium		GCA_036230865.1
1504732	INSDC	JABBYR010000023.1	22393	22659	+	NMO83870.1	hypothetical protein	Prochlorococcus sp. P1344	150SLHB	GCA_012933605.1
1504732	INSDC	JABBYP010000007.1	26949	27215	-	NMP05297.1	hypothetical protein	Prochlorococcus sp. P1361	150NLHA	GCA_012933585.1
1504732	INSDC	JABBYQ010000015.1	22393	22659	+	NMP12776.1	hypothetical protein	Prochlorococcus sp.P1363	150SLHA	GCA_012933595.1
1504732	INSDC	NHJU02000063.1	9495	9761	+	RPF99228.1	hypothetical protein	Prochlorococcus sp. TMED223		GCA_002169575.2
1504732	INSDC	SHAR01000034.1	7318	7584	-	RZO50954.1	hypothetical protein	Prochlorococcus sp. MED-G132		GCA_004213165.1
