Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1500723	INSDC	BX548174.1	1345567	1345674	-	CAE19858.1	possible high light inducible protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1500723	RefSeq	NC_005072.1	1345567	1345674	-	WP_011132452.1	high light inducible protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1500723	RefSeq	NZ_CBFHHZ010000004.1	31171	31278	+	WP_011132452.1	high light inducible protein	Prochlorococcus sp.		GCF_965655815.1
1500723	RefSeq	NZ_CP138914.1	584534	584641	-	WP_011132452.1	high light inducible protein	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1500723	RefSeq	NZ_CP138922.1	1588155	1588262	+	WP_011132452.1	high light inducible protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1500723	RefSeq	NZ_CP138923.1	670784	670891	+	WP_011132452.1	high light inducible protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1500723	RefSeq	NZ_CP138976.1	943014	943121	+	WP_011132452.1	high light inducible protein	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1500723	RefSeq	NZ_JNAG01000003.1	146405	146512	+	WP_011132452.1	high light inducible protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1500723	INSDC	BX548174.1	773693	773800	-	CAE19277.1	possible high light inducible protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1500723	INSDC	JAOOHU010000011.1	7627	7734	-	MDC3028973.1	high light inducible protein	Prochlorococcus sp. AH-716-P20		GCA_028450405.1
1500723	INSDC	JAOOII010000001.1	16892	16999	+	MDC3036775.1	high light inducible protein	Prochlorococcus sp. AH-716-O22		GCA_028450685.1
1500723	INSDC	JAOOJX010000007.1	61	168	+	MDC3093663.1	high light inducible protein	Prochlorococcus sp. AH-716-M10		GCA_028407825.1
1500723	INSDC	JAOOMD010000012.1	2118	2225	-	MDC3137875.1	high light inducible protein	Prochlorococcus sp. AH-716-I19		GCA_028409135.1
1500723	INSDC	JAOONA010000042.1	50	157	+	MDC3159814.1	high light inducible protein	Prochlorococcus sp. AH-716-G10		GCA_028409595.1
1500723	INSDC	JAOOOF010000018.1	5305	5412	-	MDC3168262.1	high light inducible protein	Prochlorococcus sp. AH-716-D22		GCA_028410195.1
1500723	INSDC	JAOOPR010000030.1	5334	5441	-	MDC3232375.1	high light inducible protein	Prochlorococcus sp. AH-716-A09		GCA_028410995.1
1500723	INSDC	JBJLEM010000009.1	111004	111111	-	MFL2881059.1	high light inducible protein	Prochlorococcus marinus subsp. pastoris		GCA_045565875.1
