Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1448159	INSDC	BX548174.1	1186069	1187100	+	CAE19693.1	Zinc-containing alcohol dehydrogenase superfamily	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1448159	RefSeq	NC_005072.1	1186069	1187100	+	WP_011132868.1	zinc-binding dehydrogenase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1448159	RefSeq	NZ_CP138914.1	425031	426062	+	WP_011132868.1	zinc-binding dehydrogenase	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1448159	RefSeq	NZ_CP138922.1	87138	88169	-	WP_011132868.1	zinc-binding dehydrogenase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1448159	RefSeq	NZ_CP138923.1	257633	258664	-	WP_011132868.1	zinc-binding dehydrogenase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1448159	RefSeq	NZ_CP138976.1	1101591	1102622	-	WP_011132868.1	zinc-binding dehydrogenase	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1448159	RefSeq	NZ_JNAG01000004.1	157476	158507	-	WP_011132868.1	zinc-binding dehydrogenase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1448159	INSDC	JNAG01000004.1	157476	158507	-	KGF87203.1	Alcohol dehydrogenase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1448159	PAT	N/A				APN13025.1	Sequence 17434 from patent US 9290773	Unknown		
1448159	PAT	N/A				QPU12450.1	Sequence 2782 from patent US 10696975	Unknown		
1448159	PAT	N/A				WFK42904.1	Sequence 2782 from patent US 11274312	Unknown		
