Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1437838	INSDC	BX548174.1	1118994	1119164	-	CAP16476.1	Conserved hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1437838	RefSeq	NC_005072.1	1118994	1119164	-	WP_173028032.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1437838	RefSeq	NZ_CAJWDD010000041.1	10384	10554	+	WP_173028032.1	hypothetical protein	uncultured Prochlorococcus sp.		GCF_913031015.1
1437838	RefSeq	NZ_CBFHHZ010000009.1	5857	6027	-	WP_173028032.1	hypothetical protein	Prochlorococcus sp.		GCF_965655815.1
1437838	RefSeq	NZ_CP138914.1	357956	358126	-	WP_173028032.1	hypothetical protein	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1437838	RefSeq	NZ_CP138922.1	155074	155244	+	WP_173028032.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1437838	RefSeq	NZ_CP138923.1	325569	325739	+	WP_173028032.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1437838	RefSeq	NZ_CP138976.1	1169528	1169698	+	WP_173028032.1	hypothetical protein	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1437838	RefSeq	NZ_JNAG01000004.1	225409	225579	+	WP_173028032.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1437838	INSDC	JNAG01000004.1	225409	225579	+	KGF87273.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1437838	INSDC	JBJLEM010000010.1	64189	64359	-	MFL2881482.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris		GCA_045565875.1
