Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
13926821	INSDC	BX548174.1	1328782	1328928	-	CAP16497.1	Conserved hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
13926821	RefSeq	NC_005072.1	1328782	1328928	-	WP_173028049.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
13926821	RefSeq	NZ_CAJWDD010000047.1	6185	6331	-	WP_173028049.1	hypothetical protein	uncultured Prochlorococcus sp.		GCF_913031015.1
13926821	RefSeq	NZ_CAXEVU010000047.1	4844	4990	-	WP_173028049.1	hypothetical protein	uncultured Prochlorococcus sp.		GCF_963999815.1
13926821	RefSeq	NZ_CBFHHZ010000004.1	48710	48856	+	WP_173028049.1	hypothetical protein	Prochlorococcus sp.		GCF_965655815.1
13926821	RefSeq	NZ_CP138914.1	567749	567895	-	WP_173028049.1	hypothetical protein	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
13926821	RefSeq	NZ_CP138922.1	1604902	1605048	+	WP_173028049.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
13926821	RefSeq	NZ_CP138923.1	115800	115946	+	WP_173028049.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
13926821	RefSeq	NZ_CP138976.1	959760	959906	+	WP_173028049.1	hypothetical protein	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
13926821	RefSeq	NZ_JNAG01000004.1	15626	15772	+	WP_173028049.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
13926821	INSDC	JNAG01000004.1	15626	15772	+	KGF87037.1	hypothetical protein	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
13926821	INSDC	JAOOOF010000054.1	1740	1886	+	MDC3168504.1	hypothetical protein	Prochlorococcus sp. AH-716-D22		GCA_028410195.1
13926821	INSDC	JBJLEM010000009.1	93426	93572	-	MFL2881029.1	hypothetical protein	Prochlorococcus marinus subsp. pastoris		GCA_045565875.1
