Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1479467	INSDC	BX548174.1	1556373	1557287	+	CAE20087.1	possible alpha/beta hydrolase superfamily	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCA_000011465.1
1479467	RefSeq	NC_005072.1	1556373	1557287	+	WP_011133255.1	alpha/beta fold hydrolase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4	GCF_000011465.1
1479467	RefSeq	NZ_CP138914.1	795338	796252	+	WP_011133255.1	alpha/beta fold hydrolase	Prochlorococcus sp. Dvax-bc1017	Dvax-bc1017	GCF_047302725.1
1479467	RefSeq	NZ_CP138922.1	1376605	1377519	-	WP_011133255.1	alpha/beta fold hydrolase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4x	GCF_047497115.1
1479467	RefSeq	NZ_CP138923.1	1547100	1548014	-	WP_011133255.1	alpha/beta fold hydrolase	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4ax	GCF_047497125.1
1479467	RefSeq	NZ_CP138976.1	731396	732310	-	WP_011133255.1	alpha/beta fold hydrolase	Prochlorococcus sp. MED1	MED1	GCF_047305115.1
1479467	RefSeq	NZ_JNAG01000005.1	210550	211464	+	WP_011133255.1	alpha/beta fold hydrolase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCF_000759875.1
1479467	INSDC	JNAG01000005.1	210550	211464	+	KGF86876.1	putative alpha/beta hydrolase	Prochlorococcus marinus str. EQPAC1	EQPAC1	GCA_000759875.1
1479467	PAT	FB785285.1	1	915	+	CAW34568.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
1479467	PAT	FB795640.1	1	915	+	CAW39544.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
1479467	PAT	FB817377.1	1	915	+	CAW49806.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
1479467	PAT	FB828401.1	1	915	+	CAW54790.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
1479467	PAT	FB834091.1	1	915	+	CAW57307.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
1479467	PAT	FB837234.1	1	915	+	CAW58704.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
1479467	PAT	FB853476.1	1	915	+	CAW66019.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
1479467	PAT	FB859045.1	1	915	+	CAW68485.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
1479467	PAT	FB869208.1	1	915	+	CAW73078.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
1479467	PAT	FB879723.1	1	915	+	CAW77820.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
1479467	PAT	FB888327.1	1	915	+	CAW81732.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
1479467	PAT	HB655344.1	1	915	+	CBC00603.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
1479467	PAT	HB665699.1	1	915	+	CBC05342.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
1479467	PAT	HB687436.1	1	915	+	CBC18158.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
1479467	PAT	HB698460.1	1	915	+	CBC28177.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
1479467	PAT	HB704150.1	1	915	+	CBC33235.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
1479467	PAT	HB707293.1	1	915	+	CBC35997.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
1479467	PAT	HB723535.1	1	915	+	CBC50545.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
1479467	PAT	HB729104.1	1	915	+	CBC55511.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
1479467	PAT	HB739267.1	1	915	+	CBC64636.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
1479467	PAT	HB749782.1	1	915	+	CBC74094.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
1479467	PAT	HB758386.1	1	915	+	CBC81896.1	unnamed protein product	Prochlorococcus marinus subsp. pastoris str. CCMP1986	CCMP1986	
